record_id,redcap_event_name.factor,redcap_repeat_instrument.factor,redcap_repeat_instance,paper_type.factor,name,dv_name,year_pub,country_yn.factor,country.factor,competing_interests_yn.factor,competing_interests.factor,empirical.factor,year_study,appeal_yn.factor,comments,data_extraction_form_complete,country_income,country_region,target_substance,population_specific,population_specific_affect,study_design,data_sources,analysis
Laws_2005,Data Extraction,NA,NA,Social Sciences,Alexis,Colleen,2007,Yes,United States,No,NA,empirical,2004,NA,Looks at changes in financing publicly funded MAT for Medicaid,2,1_High Income,5_North America,a_opioids,1_people who use illegal drugs,1_people who use illegal drugs,999_other,1_adminstrative data,0_descriptive
Laws_2005,Data Extraction,NA,NA,Social Sciences,Alexis,Colleen,2007,Yes,United States,No,NA,empirical,2004,NA,Looks at changes in financing publicly funded MAT for Medicaid,2,NA,NA,NA,NA,NA,9090_qualitative,2_qualitative,8_qualitative
Levy_2008,Data Extraction,NA,NA,Legal,Tanis,Colleen,2008,Yes,United States,No,NA,non-empirical,NA,No,Key point: NEP is not a good approach to reduce drug use and drug-related crimes in New York.,2,1_High Income,5_North America,a_opioids,0_general pop,0_general pop,NA,NA,NA
Levy_2008,Data Extraction,NA,NA,Legal,Tanis,Colleen,2008,Yes,United States,No,NA,non-empirical,NA,No,Key point: NEP is not a good approach to reduce drug use and drug-related crimes in New York.,2,NA,NA,b_cannabis,6_people who have been incarcerated,1_people who use illegal drugs,NA,NA,NA
Levy_2008,Data Extraction,NA,NA,Legal,Tanis,Colleen,2008,Yes,United States,No,NA,non-empirical,NA,No,Key point: NEP is not a good approach to reduce drug use and drug-related crimes in New York.,2,NA,NA,c_meth,NA,NA,NA,NA,NA
Levy_2008,Data Extraction,NA,NA,Legal,Tanis,Colleen,2008,Yes,United States,No,NA,non-empirical,NA,No,Key point: NEP is not a good approach to reduce drug use and drug-related crimes in New York.,2,NA,NA,d_cocaine,NA,NA,NA,NA,NA
Levy_2008,Data Extraction,NA,NA,Legal,Tanis,Colleen,2008,Yes,United States,No,NA,non-empirical,NA,No,Key point: NEP is not a good approach to reduce drug use and drug-related crimes in New York.,2,NA,NA,e_benzo,NA,NA,NA,NA,NA
Levy_2008,Data Extraction,NA,NA,Legal,Tanis,Colleen,2008,Yes,United States,No,NA,non-empirical,NA,No,Key point: NEP is not a good approach to reduce drug use and drug-related crimes in New York.,2,NA,NA,f_other,NA,NA,NA,NA,NA
Li_2014,Data Extraction,NA,NA,Health Sciences,Alexis,Colleen,2014,Yes,United States,Yes,No,empirical,2008,NA,PDMP,2,1_High Income,5_North America,a_opioids,0_general pop,0_general pop,7_ecological time series,1_adminstrative data,2_estimates of rates
Li_2014,Data Extraction,NA,NA,Health Sciences,Alexis,Colleen,2014,Yes,United States,Yes,No,empirical,2008,NA,PDMP,2,NA,NA,f_other,NA,NA,6_ecological,NA,6_estimates of risk
Li_2014,Data Extraction,NA,NA,Health Sciences,Alexis,Colleen,2014,Yes,United States,Yes,No,empirical,2008,NA,PDMP,2,NA,NA,NA,NA,NA,8_ecological geographic,NA,4_comparative
Li_2014,Data Extraction,NA,NA,Health Sciences,Alexis,Colleen,2014,Yes,United States,Yes,No,empirical,2008,NA,PDMP,2,NA,NA,NA,NA,NA,NA,NA,5_longitudinal
Liang_2018,Data Extraction,NA,NA,Health Sciences,Richard,NA,2018,Yes,United States,No,NA,empirical,2014,NA,medical cannabis legalization  Legalization of cannabis had impact on Schedule III drug prescriptions.,2,1_High Income,5_North America,a_opioids,2_clinical practitioners,0_general pop,6_ecological,1_adminstrative data,5_longitudinal
Liang_2018,Data Extraction,NA,NA,Health Sciences,Richard,NA,2018,Yes,United States,No,NA,empirical,2014,NA,medical cannabis legalization  Legalization of cannabis had impact on Schedule III drug prescriptions.,2,NA,NA,b_cannabis,NA,3_women,8_ecological geographic,NA,NA
Liang_2018,Data Extraction,NA,NA,Health Sciences,Richard,NA,2018,Yes,United States,No,NA,empirical,2014,NA,medical cannabis legalization  Legalization of cannabis had impact on Schedule III drug prescriptions.,2,NA,NA,NA,NA,4_youth,NA,NA,NA
Liang_2018,Data Extraction,NA,NA,Health Sciences,Richard,NA,2018,Yes,United States,No,NA,empirical,2014,NA,medical cannabis legalization  Legalization of cannabis had impact on Schedule III drug prescriptions.,2,NA,NA,NA,NA,7_chronic opioid users,NA,NA,NA
Liang_2018,Data Extraction,NA,NA,Health Sciences,Richard,NA,2018,Yes,United States,No,NA,empirical,2014,NA,medical cannabis legalization  Legalization of cannabis had impact on Schedule III drug prescriptions.,2,NA,NA,NA,NA,9_people with chronic pain,NA,NA,NA
Liang_2019,Data Extraction,NA,NA,Health Sciences,Roshni,Colleen,2019,Yes,United States,Yes,No,empirical,2016,NA,"references harms associated with benzo opioid mixes which include cognitive, sedation and risk of death - may be relevant for current benzo contamination of drug supply.",2,1_High Income,5_North America,e_benzo,2_clinical practitioners,0_general pop,7_ecological time series,1_adminstrative data,2_estimates of rates
Liang_2019,Data Extraction,NA,NA,Health Sciences,Roshni,Colleen,2019,Yes,United States,Yes,No,empirical,2016,NA,"references harms associated with benzo opioid mixes which include cognitive, sedation and risk of death - may be relevant for current benzo contamination of drug supply.",2,NA,NA,NA,NA,NA,6_ecological,NA,NA
Liang_2019,Data Extraction,NA,NA,Health Sciences,Roshni,Colleen,2019,Yes,United States,Yes,No,empirical,2016,NA,"references harms associated with benzo opioid mixes which include cognitive, sedation and risk of death - may be relevant for current benzo contamination of drug supply.",2,NA,NA,NA,NA,NA,8_ecological geographic,NA,NA
Liang_2019_2,Data Extraction,NA,NA,Health Sciences,Roshni,Colleen,2019,Yes,United States,Yes,No,empirical,2016,NA,two policies examined:  waiver for bupe prescribing   legalization of cannabis,2,1_High Income,5_North America,a_opioids,1_people who use illegal drugs,1_people who use illegal drugs,5_cross sectional,1_adminstrative data,1_hypothesis testing
Liang_2019_2,Data Extraction,NA,NA,Health Sciences,Roshni,Colleen,2019,Yes,United States,Yes,No,empirical,2016,NA,two policies examined:  waiver for bupe prescribing   legalization of cannabis,2,NA,NA,b_cannabis,NA,NA,NA,3_survey,6_estimates of risk
Liang_2019_2,Data Extraction,NA,NA,Health Sciences,Roshni,Colleen,2019,Yes,United States,Yes,No,empirical,2016,NA,two policies examined:  waiver for bupe prescribing   legalization of cannabis,2,NA,NA,NA,NA,NA,NA,6_other studies,NA
Liang_2019_2,Data Extraction,NA,NA,Health Sciences,Roshni,Colleen,2019,Yes,United States,Yes,No,empirical,2016,NA,two policies examined:  waiver for bupe prescribing   legalization of cannabis,2,NA,NA,NA,NA,NA,NA,NA,NA
Lilley_2013,Data Extraction,NA,NA,Social Sciences,Roshni,Colleen,2013,Yes,United States,No,NA,empirical,2002,NA,NA,2,1_High Income,5_North America,a_opioids,1_people who use illegal drugs,1_people who use illegal drugs,7_ecological time series,1_adminstrative data,5_longitudinal
Lilley_2013,Data Extraction,NA,NA,Social Sciences,Roshni,Colleen,2013,Yes,United States,No,NA,empirical,2002,NA,NA,2,NA,NA,b_cannabis,NA,NA,6_ecological,6_other studies,NA
Lilley_2013,Data Extraction,NA,NA,Social Sciences,Roshni,Colleen,2013,Yes,United States,No,NA,empirical,2002,NA,NA,2,NA,NA,c_meth,NA,NA,8_ecological geographic,NA,NA
Lilley_2013,Data Extraction,NA,NA,Social Sciences,Roshni,Colleen,2013,Yes,United States,No,NA,empirical,2002,NA,NA,2,NA,NA,d_cocaine,NA,NA,NA,NA,NA
Lilley_2013,Data Extraction,NA,NA,Social Sciences,Roshni,Colleen,2013,Yes,United States,No,NA,empirical,2002,NA,NA,2,NA,NA,f_other,NA,NA,NA,NA,NA
Lilley_2016,Data Extraction,NA,NA,Social Sciences,Roshni,Colleen,2016,Yes,United States,Yes,No,empirical,2002,NA,provide evidence that local police increased their attention  toward minor drug offenses in jurisdictions where drug courts were  implemented across the nation.,2,1_High Income,5_North America,a_opioids,1_people who use illegal drugs,1_people who use illegal drugs,7_ecological time series,1_adminstrative data,5_longitudinal
Lilley_2016,Data Extraction,NA,NA,Social Sciences,Roshni,Colleen,2016,Yes,United States,Yes,No,empirical,2002,NA,provide evidence that local police increased their attention  toward minor drug offenses in jurisdictions where drug courts were  implemented across the nation.,2,NA,NA,b_cannabis,NA,NA,6_ecological,6_other studies,NA
Lilley_2016,Data Extraction,NA,NA,Social Sciences,Roshni,Colleen,2016,Yes,United States,Yes,No,empirical,2002,NA,provide evidence that local police increased their attention  toward minor drug offenses in jurisdictions where drug courts were  implemented across the nation.,2,NA,NA,c_meth,NA,NA,8_ecological geographic,NA,NA
Lilley_2016,Data Extraction,NA,NA,Social Sciences,Roshni,Colleen,2016,Yes,United States,Yes,No,empirical,2002,NA,provide evidence that local police increased their attention  toward minor drug offenses in jurisdictions where drug courts were  implemented across the nation.,2,NA,NA,d_cocaine,NA,NA,NA,NA,NA
Lilley_2016,Data Extraction,NA,NA,Social Sciences,Roshni,Colleen,2016,Yes,United States,Yes,No,empirical,2002,NA,provide evidence that local police increased their attention  toward minor drug offenses in jurisdictions where drug courts were  implemented across the nation.,2,NA,NA,f_other,NA,NA,NA,NA,NA
Lilley_2019,Data Extraction,NA,NA,Social Sciences,Roshni,Colleen,2019,Yes,United States,No,NA,empirical,2006,NA,NA,2,1_High Income,5_North America,a_opioids,1_people who use illegal drugs,1_people who use illegal drugs,7_ecological time series,1_adminstrative data,2_estimates of rates
Lilley_2019,Data Extraction,NA,NA,Social Sciences,Roshni,Colleen,2019,Yes,United States,No,NA,empirical,2006,NA,NA,2,NA,NA,b_cannabis,6_people who have been incarcerated,6_people who have been incarcerated,6_ecological,NA,6_estimates of risk
Lilley_2019,Data Extraction,NA,NA,Social Sciences,Roshni,Colleen,2019,Yes,United States,No,NA,empirical,2006,NA,NA,2,NA,NA,c_meth,NA,NA,8_ecological geographic,NA,999_other
Lilley_2019,Data Extraction,NA,NA,Social Sciences,Roshni,Colleen,2019,Yes,United States,No,NA,empirical,2006,NA,NA,2,NA,NA,d_cocaine,NA,NA,NA,NA,9090_propensity scores
Lilley_2019,Data Extraction,NA,NA,Social Sciences,Roshni,Colleen,2019,Yes,United States,No,NA,empirical,2006,NA,NA,2,NA,NA,f_other,NA,NA,NA,NA,NA
Lin_2017,Data Extraction,NA,NA,Health Sciences,Alexis,Colleen,2017,Yes,United States,Yes,No,empirical,2014,NA,magnitude of the benefit (decreased high dose prescribing and concurrent benzo use) was small    Opioid Safety Initiative in Veterans Health Administration,2,1_High Income,5_North America,a_opioids,2_clinical practitioners,7_chronic opioid users,7_ecological time series,4_census,2_estimates of rates
Lin_2017,Data Extraction,NA,NA,Health Sciences,Alexis,Colleen,2017,Yes,United States,Yes,No,empirical,2014,NA,magnitude of the benefit (decreased high dose prescribing and concurrent benzo use) was small    Opioid Safety Initiative in Veterans Health Administration,2,NA,NA,e_benzo,NA,999_other,6_ecological,NA,5_longitudinal
Lin_2017,Data Extraction,NA,NA,Health Sciences,Alexis,Colleen,2017,Yes,United States,Yes,No,empirical,2014,NA,magnitude of the benefit (decreased high dose prescribing and concurrent benzo use) was small    Opioid Safety Initiative in Veterans Health Administration,2,NA,NA,NA,NA,9090_people prescribed opioids (chronic or acute),NA,NA,NA
Lin_2017_2,Data Extraction,NA,NA,Health Sciences,Roshni,Colleen,2017,Yes,United States,Yes,Yes,empirical,2015,NA,"also assessed barriers to PDMP:   - included not  knowing about the program, registration difficulties and data access difficulties.",2,1_High Income,5_North America,a_opioids,2_clinical practitioners,0_general pop,5_cross sectional,3_survey,6_estimates of risk
Lin_2017_2,Data Extraction,NA,NA,Health Sciences,Roshni,Colleen,2017,Yes,United States,Yes,Yes,empirical,2015,NA,"also assessed barriers to PDMP:   - included not  knowing about the program, registration difficulties and data access difficulties.",2,NA,NA,NA,NA,NA,NA,NA,NA
Lin_2018,Data Extraction,NA,NA,Health Sciences,Alexis,Colleen,2017,Yes,United States,Yes,No,empirical,2012,NA,NA,2,1_High Income,5_North America,a_opioids,2_clinical practitioners,9_people with chronic pain,5_cross sectional,3_survey,6_estimates of risk
Lin_2018,Data Extraction,NA,NA,Health Sciences,Alexis,Colleen,2017,Yes,United States,Yes,No,empirical,2012,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
Lin_2019,Data Extraction,NA,NA,Health Sciences,Zahra,Colleen,2018,Yes,United States,Yes,No,empirical,2014,NA,NA,2,1_High Income,5_North America,a_opioids,2_clinical practitioners,9_people with chronic pain,5_cross sectional,3_survey,0_descriptive
Lin_2019,Data Extraction,NA,NA,Health Sciences,Zahra,Colleen,2018,Yes,United States,Yes,No,empirical,2014,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2_estimates of rates
Liu_2019,Data Extraction,NA,NA,Health Sciences,Roshni,Colleen,2019,Yes,United States,Yes,No,empirical,2017,NA,Rescheduling of hydrocodone,2,1_High Income,5_North America,a_opioids,2_clinical practitioners,0_general pop,4_cohort study,1_adminstrative data,5_longitudinal
Livingstone_2017,Data Extraction,NA,NA,Health Sciences,Alexis,Colleen,2017,Yes,United States,No,NA,empirical,2015,NA,Decrease in opioid-related mortality with cannabis legalization,2,1_High Income,5_North America,b_cannabis,0_general pop,0_general pop,7_ecological time series,1_adminstrative data,2_estimates of rates
Livingstone_2017,Data Extraction,NA,NA,Health Sciences,Alexis,Colleen,2017,Yes,United States,No,NA,empirical,2015,NA,Decrease in opioid-related mortality with cannabis legalization,2,NA,NA,NA,NA,NA,6_ecological,NA,5_longitudinal
Lloyd_2017,Data Extraction,NA,NA,Social Sciences,Alexis,Colleen,2017,No,NA,No,NA,non-empirical,NA,NA,"comparative case study, Germany vs UK",2,NA,2_Europe & Central Asia,a_opioids,1_people who use illegal drugs,1_people who use illegal drugs,NA,NA,NA
Lloyd_2017,Data Extraction,NA,NA,Social Sciences,Alexis,Colleen,2017,No,NA,No,NA,non-empirical,NA,NA,"comparative case study, Germany vs UK",2,NA,NA,b_cannabis,NA,NA,NA,NA,NA
Lloyd_2017,Data Extraction,NA,NA,Social Sciences,Alexis,Colleen,2017,No,NA,No,NA,non-empirical,NA,NA,"comparative case study, Germany vs UK",2,NA,NA,c_meth,NA,NA,NA,NA,NA
Lloyd_2017,Data Extraction,NA,NA,Social Sciences,Alexis,Colleen,2017,No,NA,No,NA,non-empirical,NA,NA,"comparative case study, Germany vs UK",2,NA,NA,d_cocaine,NA,NA,NA,NA,NA
Lloyd_2017,Data Extraction,NA,NA,Social Sciences,Alexis,Colleen,2017,No,NA,No,NA,non-empirical,NA,NA,"comparative case study, Germany vs UK",2,NA,NA,e_benzo,NA,NA,NA,NA,NA
Lloyd_2017,Data Extraction,NA,NA,Social Sciences,Alexis,Colleen,2017,No,NA,No,NA,non-empirical,NA,NA,"comparative case study, Germany vs UK",2,NA,NA,f_other,NA,NA,NA,NA,NA
Lo_2018,Data Extraction,NA,NA,Health Sciences,Colleen,Amina,2018,Yes,United States,No,NA,empirical,2015,NA,NA,2,1_High Income,5_North America,a_opioids,0_general pop,0_general pop,4_cohort study,4_census,2_estimates of rates
Lo_2018,Data Extraction,NA,NA,Health Sciences,Colleen,Amina,2018,Yes,United States,No,NA,empirical,2015,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,5_longitudinal
Lofgren_2011,Data Extraction,NA,NA,Legal,Roshni,Colleen,2011,Yes,United States,No,NA,non-empirical,NA,NA,NA,2,1_High Income,5_North America,a_opioids,NA,1_people who use illegal drugs,NA,NA,NA
Lofgren_2011,Data Extraction,NA,NA,Legal,Roshni,Colleen,2011,Yes,United States,No,NA,non-empirical,NA,NA,NA,2,NA,NA,b_cannabis,NA,NA,NA,NA,NA
Lofgren_2011,Data Extraction,NA,NA,Legal,Roshni,Colleen,2011,Yes,United States,No,NA,non-empirical,NA,NA,NA,2,NA,NA,c_meth,NA,NA,NA,NA,NA
Lofgren_2011,Data Extraction,NA,NA,Legal,Roshni,Colleen,2011,Yes,United States,No,NA,non-empirical,NA,NA,NA,2,NA,NA,d_cocaine,NA,NA,NA,NA,NA
Lofgren_2011,Data Extraction,NA,NA,Legal,Roshni,Colleen,2011,Yes,United States,No,NA,non-empirical,NA,NA,NA,2,NA,NA,f_other,NA,NA,NA,NA,NA
Logan_2001,Data Extraction,NA,NA,Social Sciences,Roshni,Colleen,2001,Yes,United States,NA,NA,empirical,2001,NA,"*note graduates of the program were less likely to to be convicted of a felony, be in prison etc and receive in patient mental health services than the group that did not go to drug court",2,1_High Income,5_North America,a_opioids,1_people who use illegal drugs,1_people who use illegal drugs,4_cohort study,1_adminstrative data,6_estimates of risk
Logan_2001,Data Extraction,NA,NA,Social Sciences,Roshni,Colleen,2001,Yes,United States,NA,NA,empirical,2001,NA,"*note graduates of the program were less likely to to be convicted of a felony, be in prison etc and receive in patient mental health services than the group that did not go to drug court",2,NA,NA,b_cannabis,NA,NA,999_other,3_survey,5_longitudinal
Logan_2001,Data Extraction,NA,NA,Social Sciences,Roshni,Colleen,2001,Yes,United States,NA,NA,empirical,2001,NA,"*note graduates of the program were less likely to to be convicted of a felony, be in prison etc and receive in patient mental health services than the group that did not go to drug court",2,NA,NA,c_meth,NA,NA,9090_outcome evaluation,NA,NA
Logan_2001,Data Extraction,NA,NA,Social Sciences,Roshni,Colleen,2001,Yes,United States,NA,NA,empirical,2001,NA,"*note graduates of the program were less likely to to be convicted of a felony, be in prison etc and receive in patient mental health services than the group that did not go to drug court",2,NA,NA,d_cocaine,NA,NA,NA,NA,NA
Logan_2001,Data Extraction,NA,NA,Social Sciences,Roshni,Colleen,2001,Yes,United States,NA,NA,empirical,2001,NA,"*note graduates of the program were less likely to to be convicted of a felony, be in prison etc and receive in patient mental health services than the group that did not go to drug court",2,NA,NA,f_other,NA,NA,NA,NA,NA
Lollar_2017,Data Extraction,NA,NA,Legal,Tanis,Colleen,2017,Yes,United States,No,NA,non-empirical,NA,No,"Key point: Tennesse's law that prosecutes women for using illegal drugs while pregnant does not work to reduce substance use among pregnant women nor does it work to prevent harm to the fetus because the majority of the Neonatal Abstinence Syndrome (NAS) resulted from opioids prescribed by doctors. There are more harms from removing the child from the home. The law is not based on empirical evidence, especially since smoking while pregnant is legal but causes substantially more harm than using cocaine.",2,1_High Income,5_North America,a_opioids,1_people who use illegal drugs,1_people who use illegal drugs,NA,NA,NA
Lollar_2017,Data Extraction,NA,NA,Legal,Tanis,Colleen,2017,Yes,United States,No,NA,non-empirical,NA,No,"Key point: Tennesse's law that prosecutes women for using illegal drugs while pregnant does not work to reduce substance use among pregnant women nor does it work to prevent harm to the fetus because the majority of the Neonatal Abstinence Syndrome (NAS) resulted from opioids prescribed by doctors. There are more harms from removing the child from the home. The law is not based on empirical evidence, especially since smoking while pregnant is legal but causes substantially more harm than using cocaine.",2,NA,NA,b_cannabis,3_women,3_women,NA,NA,NA
Lollar_2017,Data Extraction,NA,NA,Legal,Tanis,Colleen,2017,Yes,United States,No,NA,non-empirical,NA,No,"Key point: Tennesse's law that prosecutes women for using illegal drugs while pregnant does not work to reduce substance use among pregnant women nor does it work to prevent harm to the fetus because the majority of the Neonatal Abstinence Syndrome (NAS) resulted from opioids prescribed by doctors. There are more harms from removing the child from the home. The law is not based on empirical evidence, especially since smoking while pregnant is legal but causes substantially more harm than using cocaine.",2,NA,NA,c_meth,NA,NA,NA,NA,NA
Lollar_2017,Data Extraction,NA,NA,Legal,Tanis,Colleen,2017,Yes,United States,No,NA,non-empirical,NA,No,"Key point: Tennesse's law that prosecutes women for using illegal drugs while pregnant does not work to reduce substance use among pregnant women nor does it work to prevent harm to the fetus because the majority of the Neonatal Abstinence Syndrome (NAS) resulted from opioids prescribed by doctors. There are more harms from removing the child from the home. The law is not based on empirical evidence, especially since smoking while pregnant is legal but causes substantially more harm than using cocaine.",2,NA,NA,d_cocaine,NA,NA,NA,NA,NA
Loong_2019,Data Extraction,NA,NA,Health Sciences,Roshni,Colleen,2019,No,NA,Yes,No,empirical,2017,NA,NA,2,NA,1_East Asia & Pacific,a_opioids,1_people who use illegal drugs,1_people who use illegal drugs,1_systematic review,5_chart reviews/medical records,0_descriptive
Loong_2019,Data Extraction,NA,NA,Health Sciences,Roshni,Colleen,2019,No,NA,Yes,No,empirical,2017,NA,NA,2,NA,5_North America,b_cannabis,6_people who have been incarcerated,6_people who have been incarcerated,NA,NA,NA
Loong_2019,Data Extraction,NA,NA,Health Sciences,Roshni,Colleen,2019,No,NA,Yes,No,empirical,2017,NA,NA,2,NA,NA,c_meth,NA,NA,NA,NA,NA
Loong_2019,Data Extraction,NA,NA,Health Sciences,Roshni,Colleen,2019,No,NA,Yes,No,empirical,2017,NA,NA,2,NA,NA,d_cocaine,NA,NA,NA,NA,NA
Loong_2019,Data Extraction,NA,NA,Health Sciences,Roshni,Colleen,2019,No,NA,Yes,No,empirical,2017,NA,NA,2,NA,NA,f_other,NA,NA,NA,NA,NA
Losby_2016,Data Extraction,NA,NA,Health Sciences,Colleen,Amina,2016,Yes,United States,No,NA,empirical,2015,NA,NA,2,1_High Income,5_North America,a_opioids,2_clinical practitioners,7_chronic opioid users,4_cohort study,1_adminstrative data,5_longitudinal
Losby_2016,Data Extraction,NA,NA,Health Sciences,Colleen,Amina,2016,Yes,United States,No,NA,empirical,2015,NA,NA,2,NA,NA,e_benzo,NA,9_people with chronic pain,NA,NA,NA
Lucas_2017,Data Extraction,NA,NA,Health Sciences,Jane,Colleen,2017,Yes,Canada,Yes,No,empirical,2015,NA,"Access to Cannabis for Medical Purposes Regulations  Small survey n=271, response rate 21%.",2,1_High Income,5_North America,b_cannabis,999_other,1_people who use illegal drugs,5_cross sectional,3_survey,2_estimates of rates
Lucas_2017,Data Extraction,NA,NA,Health Sciences,Jane,Colleen,2017,Yes,Canada,Yes,No,empirical,2015,NA,"Access to Cannabis for Medical Purposes Regulations  Small survey n=271, response rate 21%.",2,NA,NA,NA,9090_Patients who access medical cannabis,9_people with chronic pain,NA,NA,NA
Luyt_2007,Data Extraction,NA,NA,Legal,Tanis,Colleen,2007,Yes,United Kingdom,No,NA,empirical,2005,NA,"The outcomes were assessed by asking inmates in focus groups what they think (i.e. estimate the percentage of illegal drug use in prisons, estimate the prevalence of HIV / HEPC). The prison managers reported that the methadone maintenance program reduced violence, reduced injection drug use, reduced needle sharing, reduced debt incurred by inmates, reduced illegal drugs in the prisons.",2,1_High Income,2_Europe & Central Asia,a_opioids,6_people who have been incarcerated,1_people who use illegal drugs,5_cross sectional,2_qualitative,0_descriptive
Luyt_2007,Data Extraction,NA,NA,Legal,Tanis,Colleen,2007,Yes,United Kingdom,No,NA,empirical,2005,NA,"The outcomes were assessed by asking inmates in focus groups what they think (i.e. estimate the percentage of illegal drug use in prisons, estimate the prevalence of HIV / HEPC). The prison managers reported that the methadone maintenance program reduced violence, reduced injection drug use, reduced needle sharing, reduced debt incurred by inmates, reduced illegal drugs in the prisons.",2,NA,NA,NA,NA,6_people who have been incarcerated,8_ecological geographic,NA,NA
Luyt_2007,Data Extraction,NA,NA,Legal,Tanis,Colleen,2007,Yes,United Kingdom,No,NA,empirical,2005,NA,"The outcomes were assessed by asking inmates in focus groups what they think (i.e. estimate the percentage of illegal drug use in prisons, estimate the prevalence of HIV / HEPC). The prison managers reported that the methadone maintenance program reduced violence, reduced injection drug use, reduced needle sharing, reduced debt incurred by inmates, reduced illegal drugs in the prisons.",2,NA,NA,NA,NA,7_chronic opioid users,NA,NA,NA
Luyt_2007,Data Extraction,NA,NA,Legal,Tanis,Colleen,2007,Yes,United Kingdom,No,NA,empirical,2005,NA,"The outcomes were assessed by asking inmates in focus groups what they think (i.e. estimate the percentage of illegal drug use in prisons, estimate the prevalence of HIV / HEPC). The prison managers reported that the methadone maintenance program reduced violence, reduced injection drug use, reduced needle sharing, reduced debt incurred by inmates, reduced illegal drugs in the prisons.",2,NA,NA,NA,NA,NA,NA,NA,NA
Lyapustina_2016,Data Extraction,NA,NA,Health Sciences,Alexis,Colleen,2016,Yes,United States,Yes,Yes,empirical,2011,NA,"Pill Mill laws    Decrease in in average MED per transaction, monthly opioid volume, monthly number of opioid prescriptions and monthly quantity of opioid pills dispensed",2,1_High Income,5_North America,a_opioids,2_clinical practitioners,7_chronic opioid users,4_cohort study,1_adminstrative data,2_estimates of rates
Lyapustina_2016,Data Extraction,NA,NA,Health Sciences,Alexis,Colleen,2016,Yes,United States,Yes,Yes,empirical,2011,NA,"Pill Mill laws    Decrease in in average MED per transaction, monthly opioid volume, monthly number of opioid prescriptions and monthly quantity of opioid pills dispensed",2,NA,NA,NA,NA,999_other,NA,NA,5_longitudinal
Lyapustina_2016,Data Extraction,NA,NA,Health Sciences,Alexis,Colleen,2016,Yes,United States,Yes,Yes,empirical,2011,NA,"Pill Mill laws    Decrease in in average MED per transaction, monthly opioid volume, monthly number of opioid prescriptions and monthly quantity of opioid pills dispensed",2,NA,NA,NA,NA,9090_people who use opioids (acute or chronic),NA,NA,NA
Macdonald_2001a,Data Extraction,NA,NA,Health Sciences,Alexis,Colleen,2001,Yes,Canada,No,NA,non-empirical,NA,NA,NA,2,1_High Income,5_North America,a_opioids,999_other,999_other,NA,NA,NA
Macdonald_2001a,Data Extraction,NA,NA,Health Sciences,Alexis,Colleen,2001,Yes,Canada,No,NA,non-empirical,NA,NA,NA,2,NA,NA,b_cannabis,9090_people on social assistance,9090_people on social assistance,NA,NA,NA
Macdonald_2001a,Data Extraction,NA,NA,Health Sciences,Alexis,Colleen,2001,Yes,Canada,No,NA,non-empirical,NA,NA,NA,2,NA,NA,c_meth,NA,NA,NA,NA,NA
Macdonald_2001a,Data Extraction,NA,NA,Health Sciences,Alexis,Colleen,2001,Yes,Canada,No,NA,non-empirical,NA,NA,NA,2,NA,NA,d_cocaine,NA,NA,NA,NA,NA
Macdonald_2001a,Data Extraction,NA,NA,Health Sciences,Alexis,Colleen,2001,Yes,Canada,No,NA,non-empirical,NA,NA,NA,2,NA,NA,f_other,NA,NA,NA,NA,NA
MacDonald_2019,Data Extraction,NA,NA,Health Sciences,Roshni,Colleen,2019,Yes,United States,Yes,No,empirical,2013,NA,NA,2,1_High Income,5_North America,a_opioids,2_clinical practitioners,7_chronic opioid users,3_rct,1_adminstrative data,1_hypothesis testing
MacDonald_2019,Data Extraction,NA,NA,Health Sciences,Roshni,Colleen,2019,Yes,United States,Yes,No,empirical,2013,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,6_estimates of risk
MacDonald_2019,Data Extraction,NA,NA,Health Sciences,Roshni,Colleen,2019,Yes,United States,Yes,No,empirical,2013,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
MacLean_2018,Data Extraction,NA,NA,Health Sciences,Zahra,Colleen,2018,Yes,United States,Yes,No,empirical,2017,NA,NA,2,1_High Income,5_North America,a_opioids,2_clinical practitioners,9_people with chronic pain,7_ecological time series,4_census,5_longitudinal
MacLean_2018,Data Extraction,NA,NA,Health Sciences,Zahra,Colleen,2018,Yes,United States,Yes,No,empirical,2017,NA,NA,2,NA,NA,NA,NA,NA,6_ecological,NA,NA
MacLean_2018_2,Data Extraction,NA,NA,Health Sciences,Zahra,Colleen,2018,Yes,United States,No,NA,empirical,2015,NA,NA,2,1_High Income,5_North America,a_opioids,9_people with chronic pain,9_people with chronic pain,7_ecological time series,1_adminstrative data,1_hypothesis testing
MacLean_2018_2,Data Extraction,NA,NA,Health Sciences,Zahra,Colleen,2018,Yes,United States,No,NA,empirical,2015,NA,NA,2,NA,NA,b_cannabis,999_other,999_other,6_ecological,NA,NA
MacLean_2018_2,Data Extraction,NA,NA,Health Sciences,Zahra,Colleen,2018,Yes,United States,No,NA,empirical,2015,NA,NA,2,NA,NA,c_meth,9090_People on SUD treatment,9090_People on SUD treatment,NA,NA,NA
