record_id,redcap_event_name.factor,redcap_repeat_instrument.factor,redcap_repeat_instance,paper_type.factor,name,dv_name,year_pub,country_yn.factor,country.factor,competing_interests_yn.factor,competing_interests.factor,empirical.factor,year_study,appeal_yn.factor,comments,data_extraction_form_complete,country_region,target_substance,population_specific,population_specific_affect,study_design,data_sources,analysis,country_income
Hwang_2015,Data Extraction,,,Health Sciences,Colleen,,2015,Yes,United States,Yes,Yes,empirical,2011,,Decrease in OxyContin and no change in other opioids.,2,5_North America,a_opioids,0_general pop,0_general pop,7_ecological time series,1_adminstrative data,5_longitudinal,1_High Income
Hwang_2015,Data Extraction,,,Health Sciences,Colleen,,2015,Yes,United States,Yes,Yes,empirical,2011,,Decrease in OxyContin and no change in other opioids.,2,,,,7_chronic opioid users,6_ecological,,,1_High Income
Inciardi_2003,Data Extraction,,,Legal,Kendra,Colleen,2003,Yes,United States,No,,non-empirical,,,Finds war on drugs approach ineffective; drug treatment in the criminalization context potentially effective with high quality programs.,2,5_North America,a_opioids,1_people who use illegal drugs,1_people who use illegal drugs,,,,1_High Income
Inciardi_2003,Data Extraction,,,Legal,Kendra,Colleen,2003,Yes,United States,No,,non-empirical,,,Finds war on drugs approach ineffective; drug treatment in the criminalization context potentially effective with high quality programs.,2,,b_cannabis,,,,,,1_High Income
Inciardi_2003,Data Extraction,,,Legal,Kendra,Colleen,2003,Yes,United States,No,,non-empirical,,,Finds war on drugs approach ineffective; drug treatment in the criminalization context potentially effective with high quality programs.,2,,c_meth,,,,,,1_High Income
Inciardi_2003,Data Extraction,,,Legal,Kendra,Colleen,2003,Yes,United States,No,,non-empirical,,,Finds war on drugs approach ineffective; drug treatment in the criminalization context potentially effective with high quality programs.,2,,d_cocaine,,,,,,1_High Income
Inciardi_2009,Data Extraction,,,Health Sciences,Colleen,Amina,2009,Yes,United States,No,,empirical,2004,,,2,5_North America,a_opioids,0_general pop,7_chronic opioid users,7_ecological time series,999_other,5_longitudinal,1_High Income
Inciardi_2009,Data Extraction,,,Health Sciences,Colleen,Amina,2009,Yes,United States,No,,empirical,2004,,,2,,,,9_people with chronic pain,6_ecological,9090_RADARS system,,1_High Income
Irvine_2019,Data Extraction,,,Health Sciences,Jane,Colleen,2019,Yes,Canada,Yes,No,empirical,2017,,,2,5_North America,a_opioids,1_people who use illegal drugs,1_people who use illegal drugs,7_ecological time series,1_adminstrative data,7_simulation,1_High Income
Irvine_2019,Data Extraction,,,Health Sciences,Jane,Colleen,2019,Yes,Canada,Yes,No,empirical,2017,,,2,,,2_clinical practitioners,,,,999_other,1_High Income
Irvine_2019,Data Extraction,,,Health Sciences,Jane,Colleen,2019,Yes,Canada,Yes,No,empirical,2017,,,2,,,,,,,9090_mathematical modelling,1_High Income
Irwin_2017,Data Extraction,,,Health Sciences,Alexis,Colleen,2017,Yes,United States,Yes,No,empirical,,,,2,5_North America,a_opioids,1_people who use illegal drugs,1_people who use illegal drugs,999_other,5_chart reviews/medical records,7_simulation,1_High Income
Irwin_2017,Data Extraction,,,Health Sciences,Alexis,Colleen,2017,Yes,United States,Yes,No,empirical,,,,2,,c_meth,,,9090_cost-effectiveness,,,1_High Income
Irwin_2017,Data Extraction,,,Health Sciences,Alexis,Colleen,2017,Yes,United States,Yes,No,empirical,,,,2,,d_cocaine,,,,,,1_High Income
Irwin_2017,Data Extraction,,,Health Sciences,Alexis,Colleen,2017,Yes,United States,Yes,No,empirical,,,,2,,e_benzo,,,,,,1_High Income
Irwin_2017,Data Extraction,,,Health Sciences,Alexis,Colleen,2017,Yes,United States,Yes,No,empirical,,,,2,,f_other,,,,,,1_High Income
Israelsson_2011,Data Extraction,,,Social Sciences,Kendra,Mina,2011,No,,No,,empirical,2009,,,2,2_Europe & Central Asia,a_opioids,1_people who use illegal drugs,1_people who use illegal drugs,999_other,999_other,4_comparative,
Israelsson_2011,Data Extraction,,,Social Sciences,Kendra,Mina,2011,No,,No,,empirical,2009,,,2,,b_cannabis,,,9090_legal analysis,"9090_Legislation, criminal codes, laws",,
Israelsson_2011,Data Extraction,,,Social Sciences,Kendra,Mina,2011,No,,No,,empirical,2009,,,2,,c_meth,,,,,,
Israelsson_2011,Data Extraction,,,Social Sciences,Kendra,Mina,2011,No,,No,,empirical,2009,,,2,,d_cocaine,,,,,,
Israelsson_2011,Data Extraction,,,Social Sciences,Kendra,Mina,2011,No,,No,,empirical,2009,,,2,,e_benzo,,,,,,
Israelsson_2012_2,Data Extraction,,,Social Sciences,Mina,Colleen,2012,No,,No,,empirical,2009,,Paper examines interational trends in laws/legislation relating to Compulsory Commitment to Care,2,1_East Asia & Pacific,a_opioids,1_people who use illegal drugs,1_people who use illegal drugs,999_other,999_other,4_comparative,
Israelsson_2012_2,Data Extraction,,,Social Sciences,Mina,Colleen,2012,No,,No,,empirical,2009,,Paper examines interational trends in laws/legislation relating to Compulsory Commitment to Care,2,2_Europe & Central Asia,b_cannabis,,,9090_legal analysis,"9090_Legislation, criminal codes, laws",,
Israelsson_2012_2,Data Extraction,,,Social Sciences,Mina,Colleen,2012,No,,No,,empirical,2009,,Paper examines interational trends in laws/legislation relating to Compulsory Commitment to Care,2,3_Latin America,c_meth,,,,,,
Israelsson_2012_2,Data Extraction,,,Social Sciences,Mina,Colleen,2012,No,,No,,empirical,2009,,Paper examines interational trends in laws/legislation relating to Compulsory Commitment to Care,2,4_Middle East and North Africa,d_cocaine,,,,,,
Israelsson_2012_2,Data Extraction,,,Social Sciences,Mina,Colleen,2012,No,,No,,empirical,2009,,Paper examines interational trends in laws/legislation relating to Compulsory Commitment to Care,2,5_North America,e_benzo,,,,,,
Israelsson_2012_2,Data Extraction,,,Social Sciences,Mina,Colleen,2012,No,,No,,empirical,2009,,Paper examines interational trends in laws/legislation relating to Compulsory Commitment to Care,2,6_South Asia,f_other,,,,,,
Israelsson_2012_2,Data Extraction,,,Social Sciences,Mina,Colleen,2012,No,,No,,empirical,2009,,Paper examines interational trends in laws/legislation relating to Compulsory Commitment to Care,2,7_Sub-Saharan Africa,,,,,,,
Israelsson_2015,Data Extraction,,,Social Sciences,Mina,Colleen,2015,No,,Yes,No,empirical,2009,,,2,2_Europe & Central Asia,a_opioids,1_people who use illegal drugs,1_people who use illegal drugs,999_other,999_other,4_comparative,
Israelsson_2015,Data Extraction,,,Social Sciences,Mina,Colleen,2015,No,,Yes,No,empirical,2009,,,2,,b_cannabis,,,9090_legal analysis,"9090_legislation, criminal codes, and laws",,
Israelsson_2015,Data Extraction,,,Social Sciences,Mina,Colleen,2015,No,,Yes,No,empirical,2009,,,2,,c_meth,,,,,,
Israelsson_2015,Data Extraction,,,Social Sciences,Mina,Colleen,2015,No,,Yes,No,empirical,2009,,,2,,d_cocaine,,,,,,
Israelsson_2015,Data Extraction,,,Social Sciences,Mina,Colleen,2015,No,,Yes,No,empirical,2009,,,2,,e_benzo,,,,,,
Israelsson_2015,Data Extraction,,,Social Sciences,Mina,Colleen,2015,No,,Yes,No,empirical,2009,,,2,,f_other,,,,,,
Jauncey_2018,Data Extraction,,,Health Sciences,Zahra,Colleen,2017,Yes,Australia,Yes,Yes,empirical,2016,,"Decrease in visits to inject OxyContin, no change in overdoses onsite.",2,1_East Asia & Pacific,a_opioids,1_people who use illegal drugs,1_people who use illegal drugs,7_ecological time series,1_adminstrative data,0_descriptive,1_High Income
Jauncey_2018,Data Extraction,,,Health Sciences,Zahra,Colleen,2017,Yes,Australia,Yes,Yes,empirical,2016,,"Decrease in visits to inject OxyContin, no change in overdoses onsite.",2,,,7_chronic opioid users,7_chronic opioid users,6_ecological,4_census,2_estimates of rates,1_High Income
Johnson_2006,Data Extraction,,,Social Sciences,Jane,Colleen,2006,Yes,United States,No,,empirical,2003,,Study to allay fears increasing access to syringes would increase injection heroin use at Rx facility and criminal activity- was not found,2,5_North America,a_opioids,1_people who use illegal drugs,1_people who use illegal drugs,7_ecological time series,1_adminstrative data,4_comparative,1_High Income
Johnson_2006,Data Extraction,,,Social Sciences,Jane,Colleen,2006,Yes,United States,No,,empirical,2003,,Study to allay fears increasing access to syringes would increase injection heroin use at Rx facility and criminal activity- was not found,2,,,,,6_ecological,4_census,,1_High Income
Johnson_2011,Data Extraction,,,Health Sciences,Colleen,Amina,2011,Yes,United States,Yes,No,empirical,2009,,,2,5_North America,a_opioids,0_general pop,0_general pop,7_ecological time series,1_adminstrative data,5_longitudinal,1_High Income
Johnson_2011,Data Extraction,,,Health Sciences,Colleen,Amina,2011,Yes,United States,Yes,No,empirical,2009,,,2,,,2_clinical practitioners,,6_ecological,,,1_High Income
Johnson_2014,Data Extraction,,,Health Sciences,Jane,Colleen,2014,Yes,United States,No,,empirical,2012,,"Bit confusing in the form as prescribed opioids prescribed, overdoses and deaths went down but illicit heroin increased",2,5_North America,a_opioids,2_clinical practitioners,9_people with chronic pain,7_ecological time series,1_adminstrative data,0_descriptive,1_High Income
Johnson_2014,Data Extraction,,,Health Sciences,Jane,Colleen,2014,Yes,United States,No,,empirical,2012,,"Bit confusing in the form as prescribed opioids prescribed, overdoses and deaths went down but illicit heroin increased",2,,e_benzo,,,6_ecological,,,1_High Income
Johnson_2014,Data Extraction,,,Health Sciences,Jane,Colleen,2014,Yes,United States,No,,empirical,2012,,"Bit confusing in the form as prescribed opioids prescribed, overdoses and deaths went down but illicit heroin increased",2,,,,,,,,1_High Income
Jozaghi_2013,Data Extraction,,,Health Sciences,Jane,Colleen,2013,Yes,Canada,Yes,No,empirical,2011,,,2,5_North America,a_opioids,1_people who use illegal drugs,1_people who use illegal drugs,999_other,2_qualitative,0_descriptive,1_High Income
Jozaghi_2013,Data Extraction,,,Health Sciences,Jane,Colleen,2013,Yes,Canada,Yes,No,empirical,2011,,,2,,c_meth,,,9090_Qualitative interviews,,,1_High Income
Jozaghi_2013,Data Extraction,,,Health Sciences,Jane,Colleen,2013,Yes,Canada,Yes,No,empirical,2011,,,2,,d_cocaine,,,,,,1_High Income
Jozaghi_2013,Data Extraction,,,Health Sciences,Jane,Colleen,2013,Yes,Canada,Yes,No,empirical,2011,,,2,,e_benzo,,,,,,1_High Income
Jozaghi_2013,Data Extraction,,,Health Sciences,Jane,Colleen,2013,Yes,Canada,Yes,No,empirical,2011,,,2,,f_other,,,,,,1_High Income
Junod_2018,Data Extraction,,,Legal,Kendra,Colleen,2018,No,,No,,non-empirical,,No,,2,2_Europe & Central Asia,a_opioids,6_people who have been incarcerated,6_people who have been incarcerated,,,,
Junod_2018,Data Extraction,,,Legal,Kendra,Colleen,2018,No,,No,,non-empirical,,No,,2,,,,,,,,
Kaestner_2019,Data Extraction,,,Health Sciences,Roshni,Colleen,2019,Yes,United States,No,,empirical,2016,,re outcomes - socioeconomic - earnings - found that modern PDMPs decreased earnings but pill mill laws increased earnings among young populations (18-34yrs). No significant changes in other socioeconomic outcomes.,2,5_North America,a_opioids,2_clinical practitioners,0_general pop,7_ecological time series,1_adminstrative data,1_hypothesis testing,1_High Income
Kaestner_2019,Data Extraction,,,Health Sciences,Roshni,Colleen,2019,Yes,United States,No,,empirical,2016,,re outcomes - socioeconomic - earnings - found that modern PDMPs decreased earnings but pill mill laws increased earnings among young populations (18-34yrs). No significant changes in other socioeconomic outcomes.,2,,,,,8_ecological geographic,3_survey,4_comparative,1_High Income
Kaestner_2019,Data Extraction,,,Health Sciences,Roshni,Colleen,2019,Yes,United States,No,,empirical,2016,,re outcomes - socioeconomic - earnings - found that modern PDMPs decreased earnings but pill mill laws increased earnings among young populations (18-34yrs). No significant changes in other socioeconomic outcomes.,2,,,,,,999_other,,1_High Income
Kaestner_2019,Data Extraction,,,Health Sciences,Roshni,Colleen,2019,Yes,United States,No,,empirical,2016,,re outcomes - socioeconomic - earnings - found that modern PDMPs decreased earnings but pill mill laws increased earnings among young populations (18-34yrs). No significant changes in other socioeconomic outcomes.,2,,,,,,9090_public data source (ARCOS) for opioid sales data,,1_High Income
Kaestner_2019,Data Extraction,,,Health Sciences,Roshni,Colleen,2019,Yes,United States,No,,empirical,2016,,re outcomes - socioeconomic - earnings - found that modern PDMPs decreased earnings but pill mill laws increased earnings among young populations (18-34yrs). No significant changes in other socioeconomic outcomes.,2,,,,,,,,1_High Income
Kahler_2017,Data Extraction,,,Health Sciences,Jane,Colleen,2017,Yes,United States,Yes,Unclear,empirical,Not reported,,No assessment of illicit substance use or overdose,2,5_North America,a_opioids,2_clinical practitioners,7_chronic opioid users,4_cohort study,1_adminstrative data,0_descriptive,1_High Income
Kahler_2017,Data Extraction,,,Health Sciences,Jane,Colleen,2017,Yes,United States,Yes,Unclear,empirical,Not reported,,No assessment of illicit substance use or overdose,2,,,,,,,,1_High Income
Kampschmidt_2015,Data Extraction,,,Legal,Kendra,Colleen,2012,Yes,United States,No,,non-empirical,,,,2,5_North America,a_opioids,3_women,3_women,,,,1_High Income
Kampschmidt_2015,Data Extraction,,,Legal,Kendra,Colleen,2012,Yes,United States,No,,non-empirical,,,,2,,c_meth,999_other,999_other,,,,1_High Income
Kampschmidt_2015,Data Extraction,,,Legal,Kendra,Colleen,2012,Yes,United States,No,,non-empirical,,,,2,,d_cocaine,9090_Pregnant women,9090_Pregnant women,,,,1_High Income
Kattan_2016,Data Extraction,,,Health Sciences,Roshni,Colleen,2016,Yes,United States,No,,empirical,2014,,"Public health detailing campaign.    Overall prescribing decreased, but median day supply remained stable or increased depending on the jurisdictions",2,5_North America,a_opioids,2_clinical practitioners,0_general pop,5_cross sectional,1_adminstrative data,5_longitudinal,1_High Income
Kattan_2016,Data Extraction,,,Health Sciences,Roshni,Colleen,2016,Yes,United States,No,,empirical,2014,,"Public health detailing campaign.    Overall prescribing decreased, but median day supply remained stable or increased depending on the jurisdictions",2,,,,,,3_survey,,1_High Income
Kattan_2016,Data Extraction,,,Health Sciences,Roshni,Colleen,2016,Yes,United States,No,,empirical,2014,,"Public health detailing campaign.    Overall prescribing decreased, but median day supply remained stable or increased depending on the jurisdictions",2,,,,,,,,1_High Income
Katz_2009,Data Extraction,,,Legal,Kendra,Colleen,2009,No,,No,,non-empirical,,,"War on drugs and criminalization approach creates barriers to access to prescription heroin, which has good outcomes in other countries.",2,2_Europe & Central Asia,a_opioids,7_chronic opioid users,7_chronic opioid users,,,,
Katz_2009,Data Extraction,,,Legal,Kendra,Colleen,2009,No,,No,,non-empirical,,,"War on drugs and criminalization approach creates barriers to access to prescription heroin, which has good outcomes in other countries.",2,5_North America,,,,,,,
Kaufman_2019,Data Extraction,,,Health Sciences,Roshni,Colleen,2019,Yes,United States,Yes,Yes,empirical,2017,,medical cannabis legalization  outcome is od deaths,2,5_North America,b_cannabis,0_general pop,0_general pop,7_ecological time series,999_other,2_estimates of rates,1_High Income
Kaufman_2019,Data Extraction,,,Health Sciences,Roshni,Colleen,2019,Yes,United States,Yes,Yes,empirical,2017,,medical cannabis legalization  outcome is od deaths,2,,,1_people who use illegal drugs,1_people who use illegal drugs,6_ecological,9090_publically available (cdc wonder),4_comparative,1_High Income
Kaufman_2019,Data Extraction,,,Health Sciences,Roshni,Colleen,2019,Yes,United States,Yes,Yes,empirical,2017,,medical cannabis legalization  outcome is od deaths,2,,,,,8_ecological geographic,,,1_High Income
Keast_2016,Data Extraction,,,Health Sciences,Colleen and Roshni Pilot,Colleen,2016,Yes,United States,Yes,Yes,empirical,2014,,,2,5_North America,a_opioids,7_chronic opioid users,7_chronic opioid users,5_cross sectional,1_adminstrative data,4_comparative,1_High Income
Keast_2017,Data Extraction,,,Health Sciences,Jane,Colleen,2017,Yes,United States,Yes,No,empirical,2014,,Re opioid prescribing - no change in Morphine equivalence but decrease short acting opioids,2,5_North America,a_opioids,7_chronic opioid users,7_chronic opioid users,7_ecological time series,1_adminstrative data,5_longitudinal,1_High Income
Keast_2017,Data Extraction,,,Health Sciences,Jane,Colleen,2017,Yes,United States,Yes,No,empirical,2014,,Re opioid prescribing - no change in Morphine equivalence but decrease short acting opioids,2,,,,,6_ecological,,,1_High Income
Keast_2018,Data Extraction,,,Health Sciences,Jane,Colleen,2018,Yes,United States,Yes,No,empirical,2009,,Prior authorization policy for extended release/long acting opioids led to decrease ER/LA opioids but increase in short acting opioids,2,5_North America,a_opioids,2_clinical practitioners,7_chronic opioid users,7_ecological time series,1_adminstrative data,0_descriptive,1_High Income
Keast_2018,Data Extraction,,,Health Sciences,Jane,Colleen,2018,Yes,United States,Yes,No,empirical,2009,,Prior authorization policy for extended release/long acting opioids led to decrease ER/LA opioids but increase in short acting opioids,2,,,,,6_ecological,,5_longitudinal,1_High Income
Keene_2007,Data Extraction,,,Social Sciences,Amina,Colleen,2007,Yes,United Kingdom,No,,empirical,2005,,"This study looked at a Criminal Justice Intervention Programme (DIP) in the UK, where drug offenders were referred to the DIP team and offered a plan of treatment, which included immediate substitute opiate prescribing for those using heroin. In addition they received harm minimization information, help with health, housing or child-care problems. The study looked at rates of adherence to the program, and did qualitative interviews to assess barriers to keeping with treatment",2,2_Europe & Central Asia,a_opioids,1_people who use illegal drugs,1_people who use illegal drugs,9_case study,2_qualitative,2_estimates of rates,1_High Income
Keene_2007,Data Extraction,,,Social Sciences,Amina,Colleen,2007,Yes,United Kingdom,No,,empirical,2005,,"This study looked at a Criminal Justice Intervention Programme (DIP) in the UK, where drug offenders were referred to the DIP team and offered a plan of treatment, which included immediate substitute opiate prescribing for those using heroin. In addition they received harm minimization information, help with health, housing or child-care problems. The study looked at rates of adherence to the program, and did qualitative interviews to assess barriers to keeping with treatment",2,,d_cocaine,6_people who have been incarcerated,6_people who have been incarcerated,,3_survey,8_qualitative,1_High Income
Kennedy-Hendrick_2016,Data Extraction,,,Health Sciences,Jane,Colleen,2016,Yes,United States,Yes,Unclear,empirical,2012,,,2,5_North America,a_opioids,2_clinical practitioners,1_people who use illegal drugs,7_ecological time series,1_adminstrative data,1_hypothesis testing,1_High Income
Kennedy-Hendrick_2016,Data Extraction,,,Health Sciences,Jane,Colleen,2016,Yes,United States,Yes,Unclear,empirical,2012,,,2,,,,,6_ecological,,2_estimates of rates,1_High Income
Kennedy_2017,Data Extraction,,,Health Sciences,Zahra,Colleen,2018,No,,Yes,No,empirical,2017,,,2,2_Europe & Central Asia,a_opioids,1_people who use illegal drugs,1_people who use illegal drugs,1_systematic review,5_chart reviews/medical records,0_descriptive,
Kennedy_2017,Data Extraction,,,Health Sciences,Zahra,Colleen,2018,No,,Yes,No,empirical,2017,,,2,5_North America,,,,,,,
Kennedy_2019,Data Extraction,,,Health Sciences,Roshni,Colleen,2019,Yes,Ireland,Yes,No,empirical,2016,,"guidelines were on codeine prescribing (more restricted)    noted that the decrease in posoining calls began prior to 2010 (guidelines released) but the drop between 2010 - 2011 was of a larger magnitude    re: outcome of opioid dispensations & fills - found no change in claims for cocodomal products, and no increase in claims for alternate opioids.",2,2_Europe & Central Asia,a_opioids,2_clinical practitioners,0_general pop,7_ecological time series,1_adminstrative data,2_estimates of rates,1_High Income
Kennedy_2019,Data Extraction,,,Health Sciences,Roshni,Colleen,2019,Yes,Ireland,Yes,No,empirical,2016,,"guidelines were on codeine prescribing (more restricted)    noted that the decrease in posoining calls began prior to 2010 (guidelines released) but the drop between 2010 - 2011 was of a larger magnitude    re: outcome of opioid dispensations & fills - found no change in claims for cocodomal products, and no increase in claims for alternate opioids.",2,,,,,6_ecological,,6_estimates of risk,1_High Income
Kerr_2006,Data Extraction,,,Health Sciences,Zahra,Colleen,2006,Yes,Canada,Yes,No,empirical,2004,,,2,5_North America,a_opioids,1_people who use illegal drugs,1_people who use illegal drugs,5_cross sectional,1_adminstrative data,1_hypothesis testing,1_High Income
Kerr_2006,Data Extraction,,,Health Sciences,Zahra,Colleen,2006,Yes,Canada,Yes,No,empirical,2004,,,2,,c_meth,,,,,2_estimates of rates,1_High Income
Kerr_2006,Data Extraction,,,Health Sciences,Zahra,Colleen,2006,Yes,Canada,Yes,No,empirical,2004,,,2,,d_cocaine,,,,,,1_High Income
Kerr_2006,Data Extraction,,,Health Sciences,Zahra,Colleen,2006,Yes,Canada,Yes,No,empirical,2004,,,2,,f_other,,,,,,1_High Income
Khobrani_2019,Data Extraction,,,Health Sciences,Roshni,Colleen,2019,Yes,United States,Yes,No,empirical,2018,,,2,5_North America,a_opioids,2_clinical practitioners,0_general pop,4_cohort study,1_adminstrative data,0_descriptive,1_High Income
Khobrani_2019,Data Extraction,,,Health Sciences,Roshni,Colleen,2019,Yes,United States,Yes,No,empirical,2018,,,2,,,,9_people with chronic pain,,,6_estimates of risk,1_High Income
Khobrani_2019,Data Extraction,,,Health Sciences,Roshni,Colleen,2019,Yes,United States,Yes,No,empirical,2018,,,2,,,,,,,4_comparative,1_High Income
Khruakham_2016,Data Extraction,,,Health Sciences,Zahra,Colleen,2016,Yes,Thailand,,,empirical,2008,,,2,1_East Asia & Pacific,a_opioids,1_people who use illegal drugs,1_people who use illegal drugs,7_ecological time series,1_adminstrative data,2_estimates of rates,2_Upper- middle income
Khruakham_2016,Data Extraction,,,Health Sciences,Zahra,Colleen,2016,Yes,Thailand,,,empirical,2008,,,2,,,,,6_ecological,,,2_Upper- middle income
Khruakham_2016,Data Extraction,,,Health Sciences,Zahra,Colleen,2016,Yes,Thailand,,,empirical,2008,,,2,,,,,,,,2_Upper- middle income
Kilby_2015,Data Extraction,,,Social Sciences,Roshni,Colleen,2015,Yes,United States,No,,empirical,2012,,"re: overdose deaths - deaths due to prescription opioids fall, but deaths due to heroin rise. Author notes that the deaths due to heroin is temporary increase however. Casaul link between PMP & substituing to heroin established",2,5_North America,a_opioids,2_clinical practitioners,0_general pop,7_ecological time series,1_adminstrative data,999_other,1_High Income
Kilby_2015,Data Extraction,,,Social Sciences,Roshni,Colleen,2015,Yes,United States,No,,empirical,2012,,"re: overdose deaths - deaths due to prescription opioids fall, but deaths due to heroin rise. Author notes that the deaths due to heroin is temporary increase however. Casaul link between PMP & substituing to heroin established",2,,,,,6_ecological,3_survey,9090_generates estimates of effect,1_High Income
Kilby_2015,Data Extraction,,,Social Sciences,Roshni,Colleen,2015,Yes,United States,No,,empirical,2012,,"re: overdose deaths - deaths due to prescription opioids fall, but deaths due to heroin rise. Author notes that the deaths due to heroin is temporary increase however. Casaul link between PMP & substituing to heroin established",2,,,,,8_ecological geographic,999_other,,1_High Income
Kilby_2015,Data Extraction,,,Social Sciences,Roshni,Colleen,2015,Yes,United States,No,,empirical,2012,,"re: overdose deaths - deaths due to prescription opioids fall, but deaths due to heroin rise. Author notes that the deaths due to heroin is temporary increase however. Casaul link between PMP & substituing to heroin established",2,,,,,,9090_public data sources (ARCOS) opioid sales reporting system.,,1_High Income
Kilby_2015,Data Extraction,,,Social Sciences,Roshni,Colleen,2015,Yes,United States,No,,empirical,2012,,"re: overdose deaths - deaths due to prescription opioids fall, but deaths due to heroin rise. Author notes that the deaths due to heroin is temporary increase however. Casaul link between PMP & substituing to heroin established",2,,,,,,,,1_High Income
Kim_2016,Data Extraction,,,Health Sciences,Alexis,Colleen,2016,Yes,United States,No,,empirical,2013,,medical cannabis laws  significant decreased opioid positivity in ages 21-40 only    Medical marijuana laws,2,5_North America,b_cannabis,0_general pop,0_general pop,7_ecological time series,1_adminstrative data,6_estimates of risk,1_High Income
Kim_2016,Data Extraction,,,Health Sciences,Alexis,Colleen,2016,Yes,United States,No,,empirical,2013,,medical cannabis laws  significant decreased opioid positivity in ages 21-40 only    Medical marijuana laws,2,,,,,6_ecological,,,1_High Income
Kim_2016,Data Extraction,,,Health Sciences,Alexis,Colleen,2016,Yes,United States,No,,empirical,2013,,medical cannabis laws  significant decreased opioid positivity in ages 21-40 only    Medical marijuana laws,2,,,,,8_ecological geographic,,,1_High Income
Kinnard_2014,Data Extraction,,,Health Sciences,Roshni,Colleen,2014,Yes,Denmark,Yes,No,empirical,2013,,"re: injection risk behaviours - reported decreased in risk behaviour. note these are descriptive statistics.     re: frequency of injection - 66% of people interviewed did NOT change frequency of injection after SIF opened     re: syringe disposal - 58.5% changed disposal practises after SIF opened, of which 95.8% reported safer practices (ex: exchange, sharps container)",2,2_Europe & Central Asia,a_opioids,1_people who use illegal drugs,1_people who use illegal drugs,5_cross sectional,3_survey,1_hypothesis testing,1_High Income
Kinnard_2014,Data Extraction,,,Health Sciences,Roshni,Colleen,2014,Yes,Denmark,Yes,No,empirical,2013,,"re: injection risk behaviours - reported decreased in risk behaviour. note these are descriptive statistics.     re: frequency of injection - 66% of people interviewed did NOT change frequency of injection after SIF opened     re: syringe disposal - 58.5% changed disposal practises after SIF opened, of which 95.8% reported safer practices (ex: exchange, sharps container)",2,,c_meth,,,,,,1_High Income
Kinnard_2014,Data Extraction,,,Health Sciences,Roshni,Colleen,2014,Yes,Denmark,Yes,No,empirical,2013,,"re: injection risk behaviours - reported decreased in risk behaviour. note these are descriptive statistics.     re: frequency of injection - 66% of people interviewed did NOT change frequency of injection after SIF opened     re: syringe disposal - 58.5% changed disposal practises after SIF opened, of which 95.8% reported safer practices (ex: exchange, sharps container)",2,,d_cocaine,,,,,,1_High Income
Kinnard_2014,Data Extraction,,,Health Sciences,Roshni,Colleen,2014,Yes,Denmark,Yes,No,empirical,2013,,"re: injection risk behaviours - reported decreased in risk behaviour. note these are descriptive statistics.     re: frequency of injection - 66% of people interviewed did NOT change frequency of injection after SIF opened     re: syringe disposal - 58.5% changed disposal practises after SIF opened, of which 95.8% reported safer practices (ex: exchange, sharps container)",2,,f_other,,,,,,1_High Income
Kinnard_2014,Data Extraction,,,Health Sciences,Roshni,Colleen,2014,Yes,Denmark,Yes,No,empirical,2013,,"re: injection risk behaviours - reported decreased in risk behaviour. note these are descriptive statistics.     re: frequency of injection - 66% of people interviewed did NOT change frequency of injection after SIF opened     re: syringe disposal - 58.5% changed disposal practises after SIF opened, of which 95.8% reported safer practices (ex: exchange, sharps container)",2,,,,,,,,1_High Income
Kinner_2013,Data Extraction,,,Health Sciences,Zahra,Colleen,2013,Yes,Australia,No,,empirical,2010,,oat access in prison,2,1_East Asia & Pacific,a_opioids,6_people who have been incarcerated,6_people who have been incarcerated,5_cross sectional,2_qualitative,1_hypothesis testing,1_High Income
Kinner_2013,Data Extraction,,,Health Sciences,Zahra,Colleen,2013,Yes,Australia,No,,empirical,2010,,oat access in prison,2,,,,,,3_survey,,1_High Income
Kinsman_2018,Data Extraction,,,Health Sciences,Roshni,Colleen,2018,Yes,United States,Yes,No,empirical,2017,,'The final review identified that 49 states and DC  authorize all legally-defined EMS licensure levels to  administer an opioid antagonist',2,5_North America,a_opioids,2_clinical practitioners,999_other,1_systematic review,999_other,0_descriptive,1_High Income
Kinsman_2018,Data Extraction,,,Health Sciences,Roshni,Colleen,2018,Yes,United States,Yes,No,empirical,2017,,'The final review identified that 49 states and DC  authorize all legally-defined EMS licensure levels to  administer an opioid antagonist',2,,,,9090_Opioid Overdose patients,,"9090_legal data, state websites",,1_High Income
Kline_2019,Data Extraction,,,Health Sciences,Colleen,Amina,2019,Yes,Australia,Yes,Yes,empirical,2017,,,2,1_East Asia & Pacific,a_opioids,2_clinical practitioners,0_general pop,4_cohort study,1_adminstrative data,2_estimates of rates,1_High Income
Kline_2019,Data Extraction,,,Health Sciences,Colleen,Amina,2019,Yes,Australia,Yes,Yes,empirical,2017,,,2,,,,,,,5_longitudinal,1_High Income
Kline_2019,Data Extraction,,,Health Sciences,Colleen,Amina,2019,Yes,Australia,Yes,Yes,empirical,2017,,,2,,,,,,,,1_High Income
Knudsen_2015,Data Extraction,,,Health Sciences,Zahra,Colleen,2015,Yes,United States,No,,empirical,2015,,The number of physicians waivered in each region was correlated with several factors including: number of opioid overdose cases in the region and availability of opioid treatment programs,2,5_North America,a_opioids,0_general pop,2_clinical practitioners,7_ecological time series,1_adminstrative data,1_hypothesis testing,1_High Income
