record_id,policy_type,policy_op,policy_specific,policy_specific_new,outcomes_yn,out_op,out_specific,out_code,out_code_name,impact_var,other_outcome,impact
Golichenko_2013,4_government policy,policy_law_enforce,1_policing tactics,1_policing tactics,0,,,,,,,
Golichenko_2013,4_government policy,policy_harm,1_needle exchange/availability,1_needle exchange/availability,0,,,,,,,
Golichenko_2013,4_government policy,policy_legislative,2_illicit drug policies,2_illicit drug policies,0,,,,,,,
Golichenko_2013,4_government policy,policy_clinical,7_compulsory treatment,7_compulsory treatment,0,,,,,,,
Gomes_2012,3_regulation,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,1,outcomes_prescription,5_opioid prescription fills,5,opioid prescription fills,impact_ou,,0_no change
Gomes_2012,3_regulation,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,1,outcomes_prescription,5_opioid prescription fills,5,opioid prescription fills,impact_ou,,1_increase
Gomes_2014,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,2_decrease
Gomes_2014,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,3_beneficial
Gomes_2014,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,9090_Benzodiazepine prescribing,999,other 1,impact_pres_other,9090_Benzodiazepine prescribing,2_decrease
Gomes_2014,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,9090_Benzodiazepine prescribing,999,other 1,impact_pres_other,9090_Benzodiazepine prescribing,3_beneficial
Gomes_2015,2_legislations,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,1,outcomes_prescription,5_opioid prescription fills,5,opioid prescription fills,impact_ou,,0_no change
Gomes_2017,3_regulation,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,1,outcomes_prescription,5_opioid prescription fills,5,opioid prescription fills,impact_ou,,2_decrease
Gomes_2018,3_regulation,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,999_unclear
Goncalves_2015,8_strategies,policy_harm,1_needle exchange/availability,1_needle exchange/availability,1,outcome_type,8_health and  social services systems costs,8,health and  social services systems costs,impact_health,,2_decrease
Goncalves_2015,8_strategies,policy_legislative,3_decriminalization,3_decriminalization,1,outcome_type,8_health and  social services systems costs,8,health and  social services systems costs,impact_health,,2_decrease
Goncalves_2015,8_strategies,policy_clinical,1_availability of OAT,1_availability of OAT,1,outcome_type,8_health and  social services systems costs,8,health and  social services systems costs,impact_health,,2_decrease
Gonzalez_2012,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,2_decrease
Gonzalez_2012,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,2_opioid prescribing behaviours,2,opioid prescribing behaviours,impact_opb,,2_decrease
Goodman_2008,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,3_opioid availability,3,opioid availability,impact_oa,,999_unclear
Goodwin_2014,2_legislations,policy_law_enforce,1_policing tactics,1_policing tactics,1,outcome_type,8_health and  social services systems costs,8,health and  social services systems costs,impact_health,,4_detrimental
Goodwin_2014,2_legislations,policy_criminal,2_punitive charges,2_punitive charges,1,outcome_type,8_health and  social services systems costs,8,health and  social services systems costs,impact_health,,4_detrimental
Goodwin_2014,2_legislations,policy_legislative,9090_criminalizing drug use while prenanacy and requiring clinician reporting,9090_pregnancy_related_drug_charges,1,outcome_type,8_health and  social services systems costs,8,health and  social services systems costs,impact_health,,4_detrimental
Goodwin_2014,3_regulation,policy_law_enforce,1_policing tactics,1_policing tactics,1,outcome_type,8_health and  social services systems costs,8,health and  social services systems costs,impact_health,,4_detrimental
Goodwin_2014,3_regulation,policy_criminal,2_punitive charges,2_punitive charges,1,outcome_type,8_health and  social services systems costs,8,health and  social services systems costs,impact_health,,4_detrimental
Goodwin_2014,3_regulation,policy_legislative,9090_criminalizing drug use while prenanacy and requiring clinician reporting,9090_pregnancy_related_drug_charges,1,outcome_type,8_health and  social services systems costs,8,health and  social services systems costs,impact_health,,4_detrimental
Gordon_2016,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_treatment,2_oat,2,oat,impact_tfo,,4_detrimental
Gordon_2016,2_legislations,policy_clinical,1_availability of OAT,1_availability of OAT,1,outcomes_treatment,2_oat,2,oat,impact_tfo,,4_detrimental
Gordon_2016,2_legislations,policy_prescription,1_drug rescheduling,1_drug rescheduling,1,outcomes_treatment,2_oat,2,oat,impact_tfo,,4_detrimental
Gordon_2016,3_regulation,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_treatment,2_oat,2,oat,impact_tfo,,4_detrimental
Gordon_2016,3_regulation,policy_clinical,1_availability of OAT,1_availability of OAT,1,outcomes_treatment,2_oat,2,oat,impact_tfo,,4_detrimental
Gordon_2016,3_regulation,policy_prescription,1_drug rescheduling,1_drug rescheduling,1,outcomes_treatment,2_oat,2,oat,impact_tfo,,4_detrimental
Graddy_2017,7_programs,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,1,outcomes_non_pres,2_illegal drug use,2,illegal drug use,impact_non_pres_use,,0_no change
Graddy_2017,7_programs,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,1,outcomes_prescription,9090_# who switched back to the previous formulation vs remained on BNX-RDT,999,other 1,impact_pres_other,9090_# who switched back to the previous formulation vs remained on BNX-RDT,2_decrease
Grant_2017,2_legislations,policy_legislative,4_legalization,4_legalization,1,outcomes_non_pres,2_illegal drug use,2,illegal drug use,impact_non_pres_use,,1_increase
Grecu_2019,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_treatment,2_oat,2,oat,impact_tfo,,0_no change
Grecu_2019,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_treatment,2_oat,2,oat,impact_tfo,,2_decrease
Grecu_2019,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,,0_no change
Green_2006,2_legislations,policy_social,9090_Adoption and safe families act,9090_Adoption and safe families act,1,outcomes_treatment,9090_3_rates of treatment completion,997,other 3,impact_of_3,9090_3_rates of treatment completion,0_no change
Green_2006,2_legislations,policy_social,9090_Adoption and safe families act,9090_Adoption and safe families act,1,outcomes_treatment,9090_2_Time to treatment access/ time in treatment,998,other 2,impact_of_2,9090_2_Time to treatment access/ time in treatment,3_beneficial
Green_2012,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_treatment,"9090_2_urine screening, revisit pain/treatment agreement",998,other 2,impact_of_2,"9090_2_urine screening, revisit pain/treatment agreement",1_increase
Green_2012,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_treatment,"9090_2_urine screening, revisit pain/treatment agreement",998,other 2,impact_of_2,"9090_2_urine screening, revisit pain/treatment agreement",3_beneficial
Greenwald_2009,2_legislations,policy_legislative,3_decriminalization,3_decriminalization,1,outcomes_non_pres,2_illegal drug use,2,illegal drug use,impact_non_pres_use,,2_decrease
Greenwald_2009,2_legislations,policy_legislative,3_decriminalization,3_decriminalization,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,,2_decrease
Greenwald_2009,2_legislations,policy_legislative,3_decriminalization,3_decriminalization,1,outcome_infectious,9090_STDs in general,999,other 1,impact_infect_other,9090_STDs in general,2_decrease
Grogan_2016,2_legislations,policy_social,2_medical insurance changes,2_medical insurance changes,0,,,,,,,
Gutheil_2016,2_legislations,policy_harm,1_needle exchange/availability,1_needle exchange/availability,0,,,,,,,
Gutheil_2016,2_legislations,policy_harm,3_SIS,3_SIS,0,,,,,,,
Gutheil_2016,2_legislations,policy_criminal,2_punitive charges,2_punitive charges,0,,,,,,,
Gutheil_2016,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,,,,,,,
Gutheil_2016,2_legislations,policy_legislative,2_illicit drug policies,2_illicit drug policies,0,,,,,,,
Gutheil_2016,2_legislations,policy_legislative,3_decriminalization,3_decriminalization,0,,,,,,,
Gutheil_2016,2_legislations,policy_legislative,4_legalization,4_legalization,0,,,,,,,
Gutheil_2016,2_legislations,policy_clinical,1_availability of OAT,1_availability of OAT,0,,,,,,,
Gutheil_2016,2_legislations,policy_international,1_international drug treaties,1_international drug treaties,0,,,,,,,
Gutheil_2016,2_legislations,policy_international,9090_mechanisims to operatinalize international EU commitments,9090_mechanisims to operatinalize international EU commitments,0,,,,,,,
Gutheil_2016,3_regulation,policy_harm,1_needle exchange/availability,1_needle exchange/availability,0,,,,,,,
Gutheil_2016,3_regulation,policy_harm,3_SIS,3_SIS,0,,,,,,,
Gutheil_2016,3_regulation,policy_criminal,2_punitive charges,2_punitive charges,0,,,,,,,
Gutheil_2016,3_regulation,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,,,,,,,
Gutheil_2016,3_regulation,policy_legislative,2_illicit drug policies,2_illicit drug policies,0,,,,,,,
Gutheil_2016,3_regulation,policy_legislative,3_decriminalization,3_decriminalization,0,,,,,,,
Gutheil_2016,3_regulation,policy_legislative,4_legalization,4_legalization,0,,,,,,,
Gutheil_2016,3_regulation,policy_clinical,1_availability of OAT,1_availability of OAT,0,,,,,,,
Gutheil_2016,3_regulation,policy_international,1_international drug treaties,1_international drug treaties,0,,,,,,,
Gutheil_2016,3_regulation,policy_international,9090_mechanisims to operatinalize international EU commitments,9090_mechanisims to operatinalize international EU commitments,0,,,,,,,
Gutheil_2016,8_strategies,policy_harm,1_needle exchange/availability,1_needle exchange/availability,0,,,,,,,
Gutheil_2016,8_strategies,policy_harm,3_SIS,3_SIS,0,,,,,,,
Gutheil_2016,8_strategies,policy_criminal,2_punitive charges,2_punitive charges,0,,,,,,,
Gutheil_2016,8_strategies,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,,,,,,,
Gutheil_2016,8_strategies,policy_legislative,2_illicit drug policies,2_illicit drug policies,0,,,,,,,
Gutheil_2016,8_strategies,policy_legislative,3_decriminalization,3_decriminalization,0,,,,,,,
Gutheil_2016,8_strategies,policy_legislative,4_legalization,4_legalization,0,,,,,,,
Gutheil_2016,8_strategies,policy_clinical,1_availability of OAT,1_availability of OAT,0,,,,,,,
Gutheil_2016,8_strategies,policy_international,1_international drug treaties,1_international drug treaties,0,,,,,,,
Gutheil_2016,8_strategies,policy_international,9090_mechanisims to operatinalize international EU commitments,9090_mechanisims to operatinalize international EU commitments,0,,,,,,,
Habbouche_2018,3_regulation,policy_prescription,1_drug rescheduling,1_drug rescheduling,1,outcomes_prescription,5_opioid prescription fills,5,opioid prescription fills,impact_ou,,1_increase
Haegerich_2014,2_legislations,policy_harm,9090_naloxone distribution and overdose prevention/response education,9090_naloxone_access_policies,0,,,,,,,
Haegerich_2014,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,,,,,,,
Haegerich_2014,2_legislations,policy_legislative,5_first responders,5_first responders,0,,,,,,,
Haegerich_2014,2_legislations,policy_clinical,4_opioid prescribing standards,4_opioid prescribing standards,0,,,,,,,
Haegerich_2014,3_regulation,policy_harm,9090_naloxone distribution and overdose prevention/response education,9090_naloxone_access_policies,0,,,,,,,
Haegerich_2014,3_regulation,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,,,,,,,
Haegerich_2014,3_regulation,policy_legislative,5_first responders,5_first responders,0,,,,,,,
Haegerich_2014,3_regulation,policy_clinical,4_opioid prescribing standards,4_opioid prescribing standards,0,,,,,,,
Haegerich_2014,4_government policy,policy_harm,9090_naloxone distribution and overdose prevention/response education,9090_naloxone_access_policies,0,,,,,,,
Haegerich_2014,4_government policy,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,,,,,,,
Haegerich_2014,4_government policy,policy_legislative,5_first responders,5_first responders,0,,,,,,,
Haegerich_2014,4_government policy,policy_clinical,4_opioid prescribing standards,4_opioid prescribing standards,0,,,,,,,
Haegerich_2014,5_guidelines,policy_harm,9090_naloxone distribution and overdose prevention/response education,9090_naloxone_access_policies,0,,,,,,,
Haegerich_2014,5_guidelines,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,,,,,,,
Haegerich_2014,5_guidelines,policy_legislative,5_first responders,5_first responders,0,,,,,,,
Haegerich_2014,5_guidelines,policy_clinical,4_opioid prescribing standards,4_opioid prescribing standards,0,,,,,,,
Haegerich_2014,7_programs,policy_harm,9090_naloxone distribution and overdose prevention/response education,9090_naloxone_access_policies,0,,,,,,,
Haegerich_2014,7_programs,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,,,,,,,
Haegerich_2014,7_programs,policy_legislative,5_first responders,5_first responders,0,,,,,,,
Haegerich_2014,7_programs,policy_clinical,4_opioid prescribing standards,4_opioid prescribing standards,0,,,,,,,
Haegerich_2019,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,,,,,,,
Haegerich_2019,2_legislations,policy_legislative,5_first responders,5_first responders,0,,,,,,,
Haegerich_2019,2_legislations,policy_social,2_medical insurance changes,2_medical insurance changes,0,,,,,,,
Haegerich_2019,2_legislations,policy_clinical,2_availability of OAT - provider - doctors,2_availability of OAT - provider - doctors,0,,,,,,,
Haegerich_2019,4_government policy,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,,,,,,,
Haegerich_2019,4_government policy,policy_legislative,5_first responders,5_first responders,0,,,,,,,
Haegerich_2019,4_government policy,policy_social,2_medical insurance changes,2_medical insurance changes,0,,,,,,,
Haegerich_2019,4_government policy,policy_clinical,2_availability of OAT - provider - doctors,2_availability of OAT - provider - doctors,0,,,,,,,
Haegerich_2019,5_guidelines,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,,,,,,,
Haegerich_2019,5_guidelines,policy_legislative,5_first responders,5_first responders,0,,,,,,,
Haegerich_2019,5_guidelines,policy_social,2_medical insurance changes,2_medical insurance changes,0,,,,,,,
Haegerich_2019,5_guidelines,policy_clinical,2_availability of OAT - provider - doctors,2_availability of OAT - provider - doctors,0,,,,,,,
Haffajee_2018,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,5_opioid prescription fills,5,opioid prescription fills,impact_ou,,2_decrease
Haffajee_2018,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,9090_2_'pharmacy shopping',998,other 2,impact_pres_other,9090_2_'pharmacy shopping',0_no change
Haffajee_2018,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,9090_2_'pharmacy shopping',998,other 2,impact_pres_other,9090_2_'pharmacy shopping',2_decrease
Haffajee_2018,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,9090_prescribed dose,999,other 1,impact_pres_other,9090_prescribed dose,0_no change
Haffajee_2018,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,9090_prescribed dose,999,other 1,impact_pres_other,9090_prescribed dose,2_decrease
Hammett_2014,2_legislations,policy_harm,1_needle exchange/availability,1_needle exchange/availability,0,,,,,,,
Hammett_2014,2_legislations,policy_harm,"9090_BBI testing/vaccination, SSTI treatment","9090_BBI testing/vaccination, SSTI treatment",0,,,,,,,
Hammett_2014,2_legislations,policy_clinical,3_availability of OAT - provider - pharmacists,3_availability of OAT - provider - pharmacists,0,,,,,,,
Hammett_2014,3_regulation,policy_harm,1_needle exchange/availability,1_needle exchange/availability,0,,,,,,,
Hammett_2014,3_regulation,policy_harm,"9090_BBI testing/vaccination, SSTI treatment","9090_BBI testing/vaccination, SSTI treatment",0,,,,,,,
Hammett_2014,3_regulation,policy_clinical,3_availability of OAT - provider - pharmacists,3_availability of OAT - provider - pharmacists,0,,,,,,,
Hammett_2014,4_government policy,policy_harm,1_needle exchange/availability,1_needle exchange/availability,0,,,,,,,
Hammett_2014,4_government policy,policy_harm,"9090_BBI testing/vaccination, SSTI treatment","9090_BBI testing/vaccination, SSTI treatment",0,,,,,,,
Hammett_2014,4_government policy,policy_clinical,3_availability of OAT - provider - pharmacists,3_availability of OAT - provider - pharmacists,0,,,,,,,
Hampton_2011,2_legislations,policy_clinical,7_compulsory treatment,7_compulsory treatment,1,outcome_type,9090_treatment retention,999,other 1,impact_other,9090_treatment retention,1_increase
Hansen_2017,5_guidelines,policy_clinical,5_opioid prescribing standards - provider - doctor,5_opioid prescribing standards - provider - doctor,1,outcome_type,9090_Motor vehicle crashes,999,other 1,impact_other,9090_Motor vehicle crashes,0_no change
Hansen_2017,7_programs,policy_clinical,5_opioid prescribing standards - provider - doctor,5_opioid prescribing standards - provider - doctor,1,outcome_type,9090_Motor vehicle crashes,999,other 1,impact_other,9090_Motor vehicle crashes,0_no change
Hardjasa_2018,2_legislations,policy_legislative,2_illicit drug policies,2_illicit drug policies,0,,,,,,,
Harrison_2019,3_regulation,policy_prescription,1_drug rescheduling,1_drug rescheduling,1,outcomes_prescription,5_opioid prescription fills,5,opioid prescription fills,impact_ou,,0_no change
Hartung_2004,2_legislations,policy_social,2_medical insurance changes,2_medical insurance changes,1,outcomes_prescription,5_opioid prescription fills,5,opioid prescription fills,impact_ou,,0_no change
Hartung_2004,2_legislations,policy_social,2_medical insurance changes,2_medical insurance changes,1,outcomes_prescription,9090_celecoxib use,999,other 1,impact_pres_other,9090_celecoxib use,2_decrease
Hartung_2017,3_regulation,policy_social,2_medical insurance changes,2_medical insurance changes,1,outcomes_prescription,5_opioid prescription fills,5,opioid prescription fills,impact_ou,,2_decrease
Hartung_2017,3_regulation,policy_social,2_medical insurance changes,2_medical insurance changes,1,outcomes_prescription,5_opioid prescription fills,5,opioid prescription fills,impact_ou,,3_beneficial
Hartung_2018,5_guidelines,policy_clinical,1_availability of OAT,1_availability of OAT,0,,,,,,,
Hartung_2018,5_guidelines,policy_clinical,4_opioid prescribing standards,4_opioid prescribing standards,0,,,,,,,
Hartung_2018,7_programs,policy_clinical,1_availability of OAT,1_availability of OAT,0,,,,,,,
Hartung_2018,7_programs,policy_clinical,4_opioid prescribing standards,4_opioid prescribing standards,0,,,,,,,
Havens_2014,3_regulation,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,1,outcomes_prescription,9090_Prevalence and frequency of Extended Release Oxycodone abuse,999,other 1,impact_pres_other,9090_Prevalence and frequency of Extended Release Oxycodone abuse,2_decrease
Hawton_2009,3_regulation,policy_prescription,3_withdraw drug,3_withdraw drug,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,1_increase
Hawton_2009,3_regulation,policy_prescription,3_withdraw drug,3_withdraw drug,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,2_decrease
Hawton_2009,3_regulation,policy_prescription,3_withdraw drug,3_withdraw drug,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,,2_decrease
Hawton_2011,3_regulation,policy_prescription,3_withdraw drug,3_withdraw drug,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,,2_decrease
Hawton_2011,3_regulation,policy_prescription,3_withdraw drug,3_withdraw drug,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,,3_beneficial
Hawton_2012,3_regulation,policy_prescription,3_withdraw drug,3_withdraw drug,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,2_decrease
Hawton_2012,3_regulation,policy_prescription,3_withdraw drug,3_withdraw drug,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,,2_decrease
Hayashi_2013,4_government policy,policy_law_enforce,1_policing tactics,1_policing tactics,1,outcomes_non_pres,1_illegal drug availability,1,illegal drug availability,impact_non_pres_avail,,1_increase
Hayashi_2013,4_government policy,policy_law_enforce,1_policing tactics,1_policing tactics,1,outcomes_non_pres,9090_availability of methamphetamines and midazolam,999,other 1,impact_non_pres_other,9090_availability of methamphetamines and midazolam,1_increase
Hayes_2015,3_regulation,policy_prescription,3_withdraw drug,3_withdraw drug,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,,0_no change
Hayes_2015,3_regulation,policy_prescription,3_withdraw drug,3_withdraw drug,1,outcomes_prescription,5_opioid prescription fills,5,opioid prescription fills,impact_ou,,1_increase
Hayes_2015,3_regulation,policy_prescription,3_withdraw drug,3_withdraw drug,1,outcomes_prescription,5_opioid prescription fills,5,opioid prescription fills,impact_ou,,2_decrease
Hayes_2015,3_regulation,policy_prescription,3_withdraw drug,3_withdraw drug,1,outcomes_prescription,9090_2_opioid dose,998,other 2,impact_pres_other,9090_2_opioid dose,1_increase
Hayes_2015,3_regulation,policy_prescription,3_withdraw drug,3_withdraw drug,1,outcomes_prescription,9090_2_opioid dose,998,other 2,impact_pres_other,9090_2_opioid dose,2_decrease
Hayes_2015,3_regulation,policy_prescription,3_withdraw drug,3_withdraw drug,1,outcome_type,9090_Opioid Emergency Department Visits,999,other 1,impact_other,9090_Opioid Emergency Department Visits,0_no change
Hayes_2015,3_regulation,policy_prescription,3_withdraw drug,3_withdraw drug,1,outcomes_prescription,9090_opioid discontinuation,999,other 1,impact_pres_other,9090_opioid discontinuation,1_increase
Hayes_2015,3_regulation,policy_prescription,3_withdraw drug,3_withdraw drug,1,outcomes_prescription,9090_opioid discontinuation,999,other 1,impact_pres_other,9090_opioid discontinuation,2_decrease
Haynes_2016,3_regulation,policy_prescription,1_drug rescheduling,1_drug rescheduling,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,,1_increase
Haynes_2016,3_regulation,policy_prescription,1_drug rescheduling,1_drug rescheduling,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,,2_decrease
Hedrich_2012,7_programs,policy_clinical,1_availability of OAT,1_availability of OAT,1,outcome_illegal,1_injection drug use,1,injection drug use,impact_idu,,2_decrease
Hedrich_2012,7_programs,policy_clinical,1_availability of OAT,1_availability of OAT,1,outcomes_non_pres,2_illegal drug use,2,illegal drug use,impact_non_pres_use,,2_decrease
Hedrich_2012,7_programs,policy_clinical,1_availability of OAT,1_availability of OAT,1,outcome_illegal,9090_syringe sharing,999,other 1,impact_dui_2,9090_syringe sharing,2_decrease
Heins_2019,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,,,,,,,
Heins_2019,2_legislations,policy_prescription,9090_Morphine Equivalent Daily Dose policies,9090_Morphine Equivalent Daily Dose policies,0,,,,,,,
Heins_2019,4_government policy,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,,,,,,,
Heins_2019,4_government policy,policy_prescription,9090_Morphine Equivalent Daily Dose policies,9090_Morphine Equivalent Daily Dose policies,0,,,,,,,
Heins_2019,5_guidelines,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,,,,,,,
Heins_2019,5_guidelines,policy_prescription,9090_Morphine Equivalent Daily Dose policies,9090_Morphine Equivalent Daily Dose policies,0,,,,,,,
Henderson_2016,2_legislations,policy_legislative,3_decriminalization,3_decriminalization,0,,,,,,,
Henderson_2016,2_legislations,policy_international,1_international drug treaties,1_international drug treaties,0,,,,,,,
Hewlett_2013,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,,,,,,,
Hoffman_2017,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_non_pres,2_illegal drug use,2,illegal drug use,impact_non_pres_use,,1_increase
Hoffman_2017,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,9090_Presciption Opioid Use,999,other 1,impact_pres_other,9090_Presciption Opioid Use,1_increase
Homenko_2009,3_regulation,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,0_no change
Homenko_2009,3_regulation,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,2_opioid prescribing behaviours,2,opioid prescribing behaviours,impact_opb,,0_no change
Hopwood_2003,4_government policy,policy_harm,1_needle exchange/availability,1_needle exchange/availability,1,outcome_illegal,9090_Reuse of supplies to inject methadone,999,other 1,impact_dui_2,9090_Reuse of supplies to inject methadone,1_increase
Hopwood_2003,4_government policy,policy_harm,1_needle exchange/availability,1_needle exchange/availability,1,outcome_illegal,9090_Reuse of supplies to inject methadone,999,other 1,impact_dui_2,9090_Reuse of supplies to inject methadone,4_detrimental
Hopwood_2003,4_government policy,policy_harm,9090_specifically removal of supplies for methadone injection,9090_specifically removal of supplies for methadone injection,1,outcome_illegal,9090_Reuse of supplies to inject methadone,999,other 1,impact_dui_2,9090_Reuse of supplies to inject methadone,1_increase
Hopwood_2003,4_government policy,policy_harm,9090_specifically removal of supplies for methadone injection,9090_specifically removal of supplies for methadone injection,1,outcome_illegal,9090_Reuse of supplies to inject methadone,999,other 1,impact_dui_2,9090_Reuse of supplies to inject methadone,4_detrimental
Hora_2008,2_legislations,policy_criminal,1_drug courts,1_drug courts,1,outcome_type,5_criminal activity,5,criminal activity,impact_crim,,2_decrease
Horgan_2008,5_guidelines,policy_clinical,1_availability of OAT,1_availability of OAT,1,outcomes_treatment,2_oat,2,oat,impact_tfo,,3_beneficial
Houborg_2014b,8_strategies,policy_law_enforce,1_policing tactics,1_policing tactics,0,,,,,,,
Hough_2003,2_legislations,policy_clinical,7_compulsory treatment,7_compulsory treatment,1,outcome_type,5_criminal activity,5,criminal activity,impact_crim,,2_decrease
Hser_2003,2_legislations,policy_criminal,1_drug courts,1_drug courts,1,outcomes_treatment,9090_2_admissions,998,other 2,impact_of_2,9090_2_admissions,0_no change
Hser_2003,2_legislations,policy_criminal,1_drug courts,1_drug courts,1,outcomes_treatment,9090_2_admissions,998,other 2,impact_of_2,9090_2_admissions,1_increase
Hser_2007,2_legislations,policy_clinical,7_compulsory treatment,7_compulsory treatment,1,outcomes_treatment,9090_2_Number of offenders in treatment,998,other 2,impact_of_2,9090_2_Number of offenders in treatment,1_increase
Huey_2019,7_programs,policy_harm,3_SIS,3_SIS,1,outcome_type,5_criminal activity,5,criminal activity,impact_crim,,0_no change
Huey_2019,7_programs,policy_harm,3_SIS,3_SIS,1,outcome_type,9090_2_Safe disposal of syringes,998,other 2,impact_other_2,9090_2_Safe disposal of syringes,3_beneficial
Huey_2019,7_programs,policy_harm,3_SIS,3_SIS,1,outcome_type,9090_disorder issues,999,other 1,impact_other,9090_disorder issues,999_unclear
Hughes_2007,2_legislations,policy_legislative,3_decriminalization,3_decriminalization,1,outcome_infectious,1_HIV,1,HIV,impact_hiv,,2_decrease
Hughes_2007,2_legislations,policy_legislative,3_decriminalization,3_decriminalization,1,outcome_infectious,2_HepC,2,HepC,impact_hepc,,2_decrease
Hughes_2007,2_legislations,policy_legislative,3_decriminalization,3_decriminalization,1,outcomes_non_pres,2_illegal drug use,2,illegal drug use,impact_non_pres_use,,1_increase
Hughes_2007,2_legislations,policy_legislative,3_decriminalization,3_decriminalization,1,outcomes_non_pres,2_illegal drug use,2,illegal drug use,impact_non_pres_use,,2_decrease
Hughes_2007,2_legislations,policy_legislative,3_decriminalization,3_decriminalization,1,outcome_type,5_criminal activity,5,criminal activity,impact_crim,,1_increase
