record_id,redcap_event_name,redcap_repeat_instrument,redcap_repeat_instance,paper_type,name,dv_name,year_pub,country_yn,country,competing_interests_yn,competing_interests,empirical,year_study,appeal_yn,outcomes_yn,comments,data_extraction_form_complete,country_income,country_region,target_substance,population_specific,study_design,data_sources,analysis,policy_type,policies,policy_law_enforce,policy_harm,outcome_type,outcomes_treatment,impact_tfo,outcome,population_specific_affect,gov_level,impact_overdose,court_level,policy_criminal,policy_theme,impact_other,impact_crim,policy_legislative,outcomes_prescription,impact_pres_other,outcome_illegal,impact_idu,impact_ou,policy_social,impact_access,impact_dui_2,impact_other_2,impact_other_3,policy_clinical,policy_prescription,impact_opr,outcomes_non_pres,impact_non_pres_use,outcome_otc,impact_otc,outcome_infectious,impact_hiv,impact_health,impact_of_2,impact_of,impact_oa,impact_opb,impact_hepc,impact_infect_other,impact_non_pres_other,impact_dui,impact_non_pres_avail,impact_of_3,policy_international
Huey_2019,data_extraction_arm_1,NA,NA,1,Colleen,Amina,2019,0,NA,0,NA,1,2014,NA,1,NA,2,NA,1_East Asia & Pacific,a_opioids,1_people who use illegal drugs,1_systematic review,5_chart reviews/medical records,0_descriptive,7_programs,4_harm reduction,NA,3_SIS,5_criminal activity,NA,NA,9090_disorder issues,1_people who use illegal drugs,NA,NA,NA,NA,NA,NA,0_no change,NA,NA,NA,NA,NA,NA,NA,NA,NA,3_beneficial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Huey_2019,data_extraction_arm_1,NA,NA,1,Colleen,Amina,2019,0,NA,0,NA,1,2014,NA,1,NA,2,NA,2_Europe & Central Asia,c_meth,7_chronic opioid users,NA,NA,NA,NA,NA,NA,NA,998_other 2,NA,NA,9090_2_Safe disposal of syringes,7_chronic opioid users,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Huey_2019,data_extraction_arm_1,NA,NA,1,Colleen,Amina,2019,0,NA,0,NA,1,2014,NA,1,NA,2,NA,5_North America,d_cocaine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Huey_2019,data_extraction_arm_1,NA,NA,1,Colleen,Amina,2019,0,NA,0,NA,1,2014,NA,1,NA,2,NA,NA,f_other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hughes_2007,data_extraction_arm_1,NA,NA,2,Zahra,Colleen,2007,1,135,0,NA,1,2007,NA,1,NA,2,1_High Income,2_Europe & Central Asia,a_opioids,0_general pop,5_cross sectional,2_qualitative,0_descriptive,2_legislations,2_legislative,NA,NA,2_illegal drug availability / use,NA,NA,NA,0_general pop,1_NA,NA,NA,NA,NA,NA,1_increase,3_decriminalization,NA,NA,9090_drug related deaths,NA,NA,NA,NA,2_decrease,NA,NA,NA,NA,NA,2_illegal drug use,1_increase,NA,NA,1_HIV,2_decrease,2_decrease,NA,NA,NA,NA,2_decrease,NA,NA,NA,NA,NA,NA
Hughes_2007,data_extraction_arm_1,NA,NA,2,Zahra,Colleen,2007,1,135,0,NA,1,2007,NA,1,NA,2,NA,NA,b_cannabis,NA,NA,NA,8_qualitative,NA,NA,NA,NA,5_criminal activity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2_decrease,NA,NA,2_HepC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hughes_2007,data_extraction_arm_1,NA,NA,2,Zahra,Colleen,2007,1,135,0,NA,1,2007,NA,1,NA,2,NA,NA,c_meth,NA,NA,NA,NA,NA,NA,NA,NA,6_infectious disease rates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hughes_2007,data_extraction_arm_1,NA,NA,2,Zahra,Colleen,2007,1,135,0,NA,1,2007,NA,1,NA,2,NA,NA,d_cocaine,NA,NA,NA,NA,NA,NA,NA,NA,7_illegal drug use behaviours/harms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hughes_2007,data_extraction_arm_1,NA,NA,2,Zahra,Colleen,2007,1,135,0,NA,1,2007,NA,1,NA,2,NA,NA,e_benzo,NA,NA,NA,NA,NA,NA,NA,NA,8_health and  social services systems costs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hughes_2007,data_extraction_arm_1,NA,NA,2,Zahra,Colleen,2007,1,135,0,NA,1,2007,NA,1,NA,2,NA,NA,f_other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hughes_2018,data_extraction_arm_1,NA,NA,2,Roshni,Colleen,2018,0,NA,0,NA,2,NA,NA,1,"A] depenalization - England/Wales, Denmark (cannabis only),  Netherlands, USA   outcomes:   i) crime - unclear -  increase in arrest rates (england), unclear impact on crime in USA  ii) drug related harms -  decrease in Hep A-C, unclear HIV (no change in Denmark, sig decrease in Netherlands),   iii) treatment admissions - increase,   iv)  decrease in criminal justice system burden    B] decriminalization - Jamaica (cannabis only), USA,  (cannabis only, certain states only), Portugal,  Czech Republic, Australia (cannabis only)  Outcomes   i) decrease in drug related harms 7  & HIV, and decrease in HIV, HCV & TB related deaths  ii) reduced costs to CJS,  iii) increased access to harm reduction services,  iv)  increase in treatment,   v)decrease in od deaths  vi)  reduction in problematic drug use, vii) social benefits (emplyment, relationahsips),   viii) unclear impacts on drug use,   ix) unclear impact in cannabis arrests, crimes,    C] police diversion - Netherlands,  England, Australia,  USA,   outcomes:  i) reduction in number of opiate users,  ii) drug related harms - decrease in drug related harms & HIV cases   iii) increase in treatment referalls  iv) reduced burden on criminal justice system and costs to system, reductions in reoffending and recidivism, and reduction in court cases   v) social benefits - reduced employment problems    Germany's approach was constitional court decision for all drugs, and found some reduction in drug related harms, reduction in drug related prosecution in some regions but increses in other regions",2,NA,1_East Asia & Pacific,a_opioids,1_people who use illegal drugs,NA,NA,NA,2_legislations,1_criminal justice,NA,NA,2_illegal drug availability / use,2_oat,1_increase,NA,1_people who use illegal drugs,1_NA,NA,NA,998_other 2,NA,NA,NA,3_decriminalization,NA,NA,9090_drug use,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2_illegal drug use,NA,NA,NA,1_HIV,2_decrease,NA,NA,NA,NA,NA,2_decrease,NA,NA,NA,NA,NA,NA
Hughes_2018,data_extraction_arm_1,NA,NA,2,Roshni,Colleen,2018,0,NA,0,NA,2,NA,NA,1,"A] depenalization - England/Wales, Denmark (cannabis only),  Netherlands, USA   outcomes:   i) crime - unclear -  increase in arrest rates (england), unclear impact on crime in USA  ii) drug related harms -  decrease in Hep A-C, unclear HIV (no change in Denmark, sig decrease in Netherlands),   iii) treatment admissions - increase,   iv)  decrease in criminal justice system burden    B] decriminalization - Jamaica (cannabis only), USA,  (cannabis only, certain states only), Portugal,  Czech Republic, Australia (cannabis only)  Outcomes   i) decrease in drug related harms 7  & HIV, and decrease in HIV, HCV & TB related deaths  ii) reduced costs to CJS,  iii) increased access to harm reduction services,  iv)  increase in treatment,   v)decrease in od deaths  vi)  reduction in problematic drug use, vii) social benefits (emplyment, relationahsips),   viii) unclear impacts on drug use,   ix) unclear impact in cannabis arrests, crimes,    C] police diversion - Netherlands,  England, Australia,  USA,   outcomes:  i) reduction in number of opiate users,  ii) drug related harms - decrease in drug related harms & HIV cases   iii) increase in treatment referalls  iv) reduced burden on criminal justice system and costs to system, reductions in reoffending and recidivism, and reduction in court cases   v) social benefits - reduced employment problems    Germany's approach was constitional court decision for all drugs, and found some reduction in drug related harms, reduction in drug related prosecution in some regions but increses in other regions",2,NA,2_Europe & Central Asia,b_cannabis,NA,NA,NA,NA,3_regulation,2_legislative,NA,NA,3_substance use treatment,NA,NA,NA,NA,2_NA,NA,NA,9090_2_police diversion,NA,NA,NA,9090_depenalization,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2_HepC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hughes_2018,data_extraction_arm_1,NA,NA,2,Roshni,Colleen,2018,0,NA,0,NA,2,NA,NA,1,"A] depenalization - England/Wales, Denmark (cannabis only),  Netherlands, USA   outcomes:   i) crime - unclear -  increase in arrest rates (england), unclear impact on crime in USA  ii) drug related harms -  decrease in Hep A-C, unclear HIV (no change in Denmark, sig decrease in Netherlands),   iii) treatment admissions - increase,   iv)  decrease in criminal justice system burden    B] decriminalization - Jamaica (cannabis only), USA,  (cannabis only, certain states only), Portugal,  Czech Republic, Australia (cannabis only)  Outcomes   i) decrease in drug related harms 7  & HIV, and decrease in HIV, HCV & TB related deaths  ii) reduced costs to CJS,  iii) increased access to harm reduction services,  iv)  increase in treatment,   v)decrease in od deaths  vi)  reduction in problematic drug use, vii) social benefits (emplyment, relationahsips),   viii) unclear impacts on drug use,   ix) unclear impact in cannabis arrests, crimes,    C] police diversion - Netherlands,  England, Australia,  USA,   outcomes:  i) reduction in number of opiate users,  ii) drug related harms - decrease in drug related harms & HIV cases   iii) increase in treatment referalls  iv) reduced burden on criminal justice system and costs to system, reductions in reoffending and recidivism, and reduction in court cases   v) social benefits - reduced employment problems    Germany's approach was constitional court decision for all drugs, and found some reduction in drug related harms, reduction in drug related prosecution in some regions but increses in other regions",2,NA,3_Latin America,c_meth,NA,NA,NA,NA,NA,NA,NA,NA,5_criminal activity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hughes_2018,data_extraction_arm_1,NA,NA,2,Roshni,Colleen,2018,0,NA,0,NA,2,NA,NA,1,"A] depenalization - England/Wales, Denmark (cannabis only),  Netherlands, USA   outcomes:   i) crime - unclear -  increase in arrest rates (england), unclear impact on crime in USA  ii) drug related harms -  decrease in Hep A-C, unclear HIV (no change in Denmark, sig decrease in Netherlands),   iii) treatment admissions - increase,   iv)  decrease in criminal justice system burden    B] decriminalization - Jamaica (cannabis only), USA,  (cannabis only, certain states only), Portugal,  Czech Republic, Australia (cannabis only)  Outcomes   i) decrease in drug related harms 7  & HIV, and decrease in HIV, HCV & TB related deaths  ii) reduced costs to CJS,  iii) increased access to harm reduction services,  iv)  increase in treatment,   v)decrease in od deaths  vi)  reduction in problematic drug use, vii) social benefits (emplyment, relationahsips),   viii) unclear impacts on drug use,   ix) unclear impact in cannabis arrests, crimes,    C] police diversion - Netherlands,  England, Australia,  USA,   outcomes:  i) reduction in number of opiate users,  ii) drug related harms - decrease in drug related harms & HIV cases   iii) increase in treatment referalls  iv) reduced burden on criminal justice system and costs to system, reductions in reoffending and recidivism, and reduction in court cases   v) social benefits - reduced employment problems    Germany's approach was constitional court decision for all drugs, and found some reduction in drug related harms, reduction in drug related prosecution in some regions but increses in other regions",2,NA,5_North America,d_cocaine,NA,NA,NA,NA,NA,NA,NA,NA,6_infectious disease rates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hughes_2018,data_extraction_arm_1,NA,NA,2,Roshni,Colleen,2018,0,NA,0,NA,2,NA,NA,1,"A] depenalization - England/Wales, Denmark (cannabis only),  Netherlands, USA   outcomes:   i) crime - unclear -  increase in arrest rates (england), unclear impact on crime in USA  ii) drug related harms -  decrease in Hep A-C, unclear HIV (no change in Denmark, sig decrease in Netherlands),   iii) treatment admissions - increase,   iv)  decrease in criminal justice system burden    B] decriminalization - Jamaica (cannabis only), USA,  (cannabis only, certain states only), Portugal,  Czech Republic, Australia (cannabis only)  Outcomes   i) decrease in drug related harms 7  & HIV, and decrease in HIV, HCV & TB related deaths  ii) reduced costs to CJS,  iii) increased access to harm reduction services,  iv)  increase in treatment,   v)decrease in od deaths  vi)  reduction in problematic drug use, vii) social benefits (emplyment, relationahsips),   viii) unclear impacts on drug use,   ix) unclear impact in cannabis arrests, crimes,    C] police diversion - Netherlands,  England, Australia,  USA,   outcomes:  i) reduction in number of opiate users,  ii) drug related harms - decrease in drug related harms & HIV cases   iii) increase in treatment referalls  iv) reduced burden on criminal justice system and costs to system, reductions in reoffending and recidivism, and reduction in court cases   v) social benefits - reduced employment problems    Germany's approach was constitional court decision for all drugs, and found some reduction in drug related harms, reduction in drug related prosecution in some regions but increses in other regions",2,NA,NA,f_other,NA,NA,NA,NA,NA,NA,NA,NA,7_illegal drug use behaviours/harms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Husain_2014,data_extraction_arm_1,NA,NA,1,Alexis,Colleen,2014,0,NA,1,1,2,NA,NA,0,assesses whether legislation about illegal drugs includes provision to ensure medical access to opioids,2,NA,1_East Asia & Pacific,a_opioids,0_general pop,NA,NA,NA,2_legislations,2_legislative,NA,NA,NA,NA,NA,NA,0_general pop,1_NA,NA,NA,NA,NA,NA,NA,2_illicit drug policies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1_international drug treaties
Husain_2014,data_extraction_arm_1,NA,NA,1,Alexis,Colleen,2014,0,NA,1,1,2,NA,NA,0,assesses whether legislation about illegal drugs includes provision to ensure medical access to opioids,2,NA,2_Europe & Central Asia,NA,NA,NA,NA,NA,NA,8_interational,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Husain_2014,data_extraction_arm_1,NA,NA,1,Alexis,Colleen,2014,0,NA,1,1,2,NA,NA,0,assesses whether legislation about illegal drugs includes provision to ensure medical access to opioids,2,NA,3_Latin America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Husain_2014,data_extraction_arm_1,NA,NA,1,Alexis,Colleen,2014,0,NA,1,1,2,NA,NA,0,assesses whether legislation about illegal drugs includes provision to ensure medical access to opioids,2,NA,4_Middle East and North Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Husain_2014,data_extraction_arm_1,NA,NA,1,Alexis,Colleen,2014,0,NA,1,1,2,NA,NA,0,assesses whether legislation about illegal drugs includes provision to ensure medical access to opioids,2,NA,5_North America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Husain_2014,data_extraction_arm_1,NA,NA,1,Alexis,Colleen,2014,0,NA,1,1,2,NA,NA,0,assesses whether legislation about illegal drugs includes provision to ensure medical access to opioids,2,NA,6_South Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Husain_2014,data_extraction_arm_1,NA,NA,1,Alexis,Colleen,2014,0,NA,1,1,2,NA,NA,0,assesses whether legislation about illegal drugs includes provision to ensure medical access to opioids,2,NA,7_Sub-Saharan Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hwang_2015,data_extraction_arm_1,NA,NA,1,Colleen,NA,2015,1,181,1,1,1,2011,NA,1,Decrease in OxyContin and no change in other opioids.,2,1_High Income,5_North America,a_opioids,0_general pop,7_ecological time series,1_adminstrative data,5_longitudinal,3_regulation,5_prescription drug regulations,NA,NA,1_prescription drug availability/use,NA,NA,NA,0_general pop,NA,NA,NA,NA,NA,NA,NA,NA,5_opioid prescription fills,NA,NA,NA,0_no change,NA,NA,NA,NA,NA,NA,2_changes in drug formulation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hwang_2015,data_extraction_arm_1,NA,NA,1,Colleen,NA,2015,1,181,1,1,1,2011,NA,1,Decrease in OxyContin and no change in other opioids.,2,NA,NA,NA,NA,6_ecological,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7_chronic opioid users,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2_decrease,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Inciardi_2003,data_extraction_arm_1,NA,NA,3,Kendra,Colleen,2003,1,181,0,NA,2,NA,NA,1,Finds war on drugs approach ineffective; drug treatment in the criminalization context potentially effective with high quality programs.,2,1_High Income,5_North America,a_opioids,1_people who use illegal drugs,NA,NA,NA,8_strategies,1_criminal justice,NA,NA,5_criminal activity,NA,NA,NA,1_people who use illegal drugs,NA,NA,NA,1_drug courts,NA,NA,NA,2_illicit drug policies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Inciardi_2003,data_extraction_arm_1,NA,NA,3,Kendra,Colleen,2003,1,181,0,NA,2,NA,NA,1,Finds war on drugs approach ineffective; drug treatment in the criminalization context potentially effective with high quality programs.,2,NA,NA,b_cannabis,NA,NA,NA,NA,NA,2_legislative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Inciardi_2003,data_extraction_arm_1,NA,NA,3,Kendra,Colleen,2003,1,181,0,NA,2,NA,NA,1,Finds war on drugs approach ineffective; drug treatment in the criminalization context potentially effective with high quality programs.,2,NA,NA,c_meth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Inciardi_2003,data_extraction_arm_1,NA,NA,3,Kendra,Colleen,2003,1,181,0,NA,2,NA,NA,1,Finds war on drugs approach ineffective; drug treatment in the criminalization context potentially effective with high quality programs.,2,NA,NA,d_cocaine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Inciardi_2009,data_extraction_arm_1,NA,NA,1,Colleen,Amina,2009,1,181,0,NA,1,2004,NA,1,NA,2,1_High Income,5_North America,a_opioids,0_general pop,7_ecological time series,9090_RADARS system,5_longitudinal,4_government policy,2_legislative,NA,NA,998_other 2,NA,NA,9090_Diversion of oxycodone,7_chronic opioid users,1_NA,NA,NA,NA,NA,0_no change,NA,9090_FDA approval of generic drugs,NA,NA,NA,NA,NA,NA,NA,NA,0_no change,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Inciardi_2009,data_extraction_arm_1,NA,NA,1,Colleen,Amina,2009,1,181,0,NA,1,2004,NA,1,NA,2,NA,NA,NA,NA,6_ecological,NA,NA,NA,NA,NA,NA,NA,NA,NA,9090_2_Diversion of fentanyl patches,9_people with chronic pain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Irvine_2019,data_extraction_arm_1,NA,NA,1,Jane,Colleen,2019,1,30,1,2,1,2017,NA,1,NA,2,1_High Income,5_North America,a_opioids,1_people who use illegal drugs,7_ecological time series,1_adminstrative data,7_simulation,3_regulation,4_harm reduction,NA,4_OPS,4_overdose rates,NA,NA,NA,1_people who use illegal drugs,NA,3_beneficial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1_availability of OAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Irvine_2019,data_extraction_arm_1,NA,NA,1,Jane,Colleen,2019,1,30,1,2,1,2017,NA,1,NA,2,NA,NA,NA,2_clinical practitioners,NA,NA,9090_mathematical modelling,7_programs,6_clinical treatments,NA,9090_take home nalaxone kits,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Irwin_2017,data_extraction_arm_1,NA,NA,1,Alexis,Colleen,2017,1,181,1,2,1,NA,NA,1,NA,2,1_High Income,5_North America,a_opioids,1_people who use illegal drugs,9090_cost-effectiveness,5_chart reviews/medical records,7_simulation,7_programs,4_harm reduction,NA,3_SIS,3_substance use treatment,2_oat,1_increase,NA,1_people who use illegal drugs,NA,2_decrease,NA,NA,NA,NA,NA,NA,NA,NA,2_drug use related injuries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1_HIV,2_decrease,2_decrease,NA,NA,NA,NA,2_decrease,NA,NA,2_decrease,NA,NA,NA
Irwin_2017,data_extraction_arm_1,NA,NA,1,Alexis,Colleen,2017,1,181,1,2,1,NA,NA,1,NA,2,NA,NA,c_meth,NA,NA,NA,NA,NA,NA,NA,NA,4_overdose rates,NA,3_beneficial,NA,NA,NA,3_beneficial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2_HepC,3_beneficial,3_beneficial,NA,NA,NA,NA,3_beneficial,NA,NA,3_beneficial,NA,NA,NA
Irwin_2017,data_extraction_arm_1,NA,NA,1,Alexis,Colleen,2017,1,181,1,2,1,NA,NA,1,NA,2,NA,NA,d_cocaine,NA,NA,NA,NA,NA,NA,NA,NA,6_infectious disease rates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Irwin_2017,data_extraction_arm_1,NA,NA,1,Alexis,Colleen,2017,1,181,1,2,1,NA,NA,1,NA,2,NA,NA,e_benzo,NA,NA,NA,NA,NA,NA,NA,NA,7_illegal drug use behaviours/harms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Irwin_2017,data_extraction_arm_1,NA,NA,1,Alexis,Colleen,2017,1,181,1,2,1,NA,NA,1,NA,2,NA,NA,f_other,NA,NA,NA,NA,NA,NA,NA,NA,8_health and  social services systems costs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Israelsson_2011,data_extraction_arm_1,NA,NA,2,Kendra,Mina,2011,0,NA,0,NA,1,2009,NA,0,NA,2,NA,2_Europe & Central Asia,a_opioids,1_people who use illegal drugs,9090_legal analysis,"9090_Legislation, criminal codes, laws",4_comparative,2_legislations,1_criminal justice,NA,NA,NA,NA,NA,NA,1_people who use illegal drugs,1_NA,NA,NA,9090_compulsory commitment to care,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7_compulsory treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Israelsson_2011,data_extraction_arm_1,NA,NA,2,Kendra,Mina,2011,0,NA,0,NA,1,2009,NA,0,NA,2,NA,NA,b_cannabis,NA,NA,NA,NA,NA,6_clinical treatments,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Israelsson_2011,data_extraction_arm_1,NA,NA,2,Kendra,Mina,2011,0,NA,0,NA,1,2009,NA,0,NA,2,NA,NA,c_meth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
